postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
374,	188,	6,	374,	0,	0.341577,	0.341577,	81.6985,	0.000500366,	0,	0.430797,	0.208141,	0.382912,	0.592524,	0.879948,	0.951695,	0.686756,	64.3858,	5.33026,	2.76582,	17.7757,	5.51979,	1.92754,	16.8676,	0,	0,	nan,	666,	-0.0081615,	-0.0081615,	48.956,	0.00050866,	0.0960472,	0.0956745,	16.5645,	5.10961e-05,	0.0058925,	0,	1000,	1.50652e+09,	nan,	0,	0.000309092,	178.28,	59820.2,	0,	856,	188,	0.35,	0,	0.14,	0,	15.76,	10708.3,	1.0286,	10707.3,	15.67,	nan,	0.742923,	0.736233,	4342.97,	2242.44,	1.82285e+06,	2232.77,	0,	
494,	189,	6,	493,	0,	0.366982,	0.366982,	44.5923,	0.000500215,	0,	0.360223,	0.0985983,	0.770847,	0.203664,	0.217618,	0.160525,	0.290656,	61.2101,	3.57757,	3.54169,	6.10991,	2.87047,	0.740787,	12.9066,	0,	0,	nan,	666,	0.0907056,	0.0907056,	27.0983,	0.000534838,	0.0634725,	0.0632262,	15.3424,	1.64796e-05,	0.0167897,	0,	1000,	1.50652e+09,	nan,	0,	0.00182988,	237.39,	48464.2,	0,	955,	189,	0.89,	0,	0.25,	0,	26.75,	8727.17,	1.04547,	8726.12,	26.69,	nan,	0.742923,	0.736233,	4342.97,	2269.19,	1.83158e+06,	2259.46,	0,	
401,	190,	6,	400,	0,	0.344627,	0.344627,	51.6828,	0.000500092,	0,	0.389542,	0.261009,	0.295575,	0.648717,	0.0668466,	0.787061,	0.600626,	62.5294,	6.17615,	2.59115,	19.4615,	2.26739,	1.68059,	16.0063,	0,	0,	nan,	666,	0.0501181,	0.0501181,	21.7936,	0.000519247,	0.0331713,	0.0330426,	20.0132,	6.15736e-05,	0.0298403,	0,	1000,	1.50653e+09,	nan,	0,	0.00343015,	234.2,	53071.2,	0,	968,	190,	0.56,	0,	0.36,	0,	25.19,	9582.29,	1.00684,	9581.28,	25.15,	nan,	0.742923,	0.736233,	4342.97,	2294.38,	1.84116e+06,	2284.61,	0,	
348,	191,	6,	348,	0,	0.339359,	0.339359,	60.734,	0.000499999,	0,	0.120756,	0.0913039,	0.293092,	0.192503,	0.21025,	0.188705,	0.982777,	50.434,	3.46086,	2.58618,	5.77508,	2.841,	0.783057,	19.8278,	0,	0,	nan,	666,	0.177645,	0.177645,	85.3125,	0.000542473,	0.0553947,	0.0551797,	23.3917,	2.8707e-05,	0.0247139,	0,	1000,	1.50653e+09,	nan,	0,	0.00177497,	200.6,	63172.1,	0,	949,	191,	0.97,	0,	0.36,	0,	18.46,	11351.8,	1.01899,	11350.8,	18.42,	nan,	0.742923,	0.736233,	4342.97,	2312.84,	1.85251e+06,	2303.03,	0,	
335,	192,	6,	335,	0,	0.337639,	0.337639,	61.4956,	0.00050004,	0,	0.377219,	0.146773,	0.309285,	0.847574,	0.0644457,	0.80054,	0.995773,	61.9749,	4.34836,	2.61857,	25.4272,	2.25778,	1.70081,	19.9577,	0,	0,	nan,	666,	0.0457124,	0.0457124,	90.9267,	0.000531079,	0.113724,	0.113282,	24.5325,	2.99096e-05,	0.0307056,	0,	1000,	1.50653e+09,	nan,	0,	0.00347466,	203.44,	64767.8,	0,	971,	192,	0.63,	0,	0.32,	0,	18.82,	11646.4,	1.00701,	11645.3,	18.8,	nan,	0.742923,	0.736233,	4342.97,	2331.66,	1.86416e+06,	2321.83,	0,	
389,	193,	6,	388,	0,	0.342562,	0.342562,	60.0617,	0.000500095,	0,	0.366233,	0.148496,	0.513776,	0.750312,	0.187767,	0.641976,	0.950122,	61.4805,	4.37594,	3.02755,	22.5094,	2.75107,	1.46296,	19.5012,	0,	0,	nan,	666,	0.0188058,	0.0188058,	14.0838,	0.00052317,	0.0618239,	0.061584,	9.25298,	3.08175e-05,	0.0501869,	0,	1000,	1.50653e+09,	nan,	0,	0.00551214,	3273.07,	64128.4,	0,	727,	193,	0.5,	0,	0.43,	0,	363.78,	11503.9,	1.00794,	11502.9,	3.29,	360.23,	0.742923,	0.736233,	4703.2,	2335.21,	1.87566e+06,	2325.12,	0,	
421,	194,	6,	420,	0,	0.346226,	0.346226,	59.8442,	0.00050005,	0,	0.526709,	0.112697,	0.533976,	0.743299,	0.297496,	0.607143,	0.994318,	68.7019,	3.80315,	3.06795,	22.299,	3.18998,	1.41071,	19.9432,	0,	0,	nan,	666,	0.0189417,	0.0189417,	14.4734,	0.000516421,	0.0148872,	0.0148295,	2.20777,	2.44294e-05,	0.0689291,	0,	1000,	1.50654e+09,	nan,	0,	0.00568963,	240.3,	65187.9,	0,	956,	194,	0.77,	0,	0.67,	0,	26.64,	11689.2,	1.00722,	11688.2,	26.59,	nan,	0.742923,	0.736233,	4703.2,	2361.85,	1.88735e+06,	2351.71,	0,	
431,	195,	6,	430,	0,	0.347236,	0.347236,	57.7357,	0.000501328,	0,	0.358058,	0.113063,	0.6608,	0.222877,	0.274694,	0.444347,	0.865365,	61.1126,	3.809,	3.3216,	6.68631,	3.09877,	1.16652,	18.6537,	0,	0,	nan,	666,	0.111689,	0.111689,	59.6497,	0.000552454,	0.114317,	0.113873,	22.3496,	2.23674e-05,	0.0145693,	0,	1000,	1.50654e+09,	nan,	0,	0.00229785,	238.62,	62195.5,	0,	973,	195,	0.84,	0,	0.14,	0,	25.71,	11131,	1.0072,	11130,	25.68,	nan,	0.742923,	0.736233,	4703.2,	2387.56,	1.89848e+06,	2377.39,	0,	
351,	196,	6,	351,	0,	0.339494,	0.339494,	59.1013,	0.000500652,	0,	0.262354,	0.114749,	0.518083,	0.570966,	0.149273,	0.185823,	0.961038,	56.8059,	3.83598,	3.03617,	17.129,	2.59709,	0.778735,	19.6104,	0,	0,	nan,	666,	0.0252734,	0.0252734,	26.2844,	0.000528239,	0.0562829,	0.0560645,	11.5276,	2.40133e-05,	0.0153805,	0,	1000,	1.50654e+09,	nan,	0,	0.00208213,	184.23,	62841.3,	0,	951,	196,	0.65,	0,	0.21,	0,	16.71,	11254.2,	1.05382,	11253.1,	16.67,	nan,	0.742923,	0.736233,	4703.2,	2404.27,	1.90974e+06,	2394.06,	0,	
340,	197,	6,	340,	0,	0.337984,	0.337984,	62.8816,	0.000500345,	0,	0.307157,	0.132647,	0.42674,	0.669305,	0.459443,	0.567829,	0.99812,	58.8221,	4.12235,	2.85348,	20.0792,	3.83777,	1.35174,	19.9812,	0,	0,	nan,	666,	0.0761514,	0.0761514,	45.4298,	0.00052158,	0.110598,	0.110169,	11.6724,	1.15622e-05,	0.025593,	0,	1000,	1.50655e+09,	nan,	0,	0.00322676,	240.21,	65519.4,	0,	984,	197,	0.77,	0,	0.27,	0,	25.34,	11721.7,	1.00841,	11720.7,	25.32,	nan,	0.742923,	0.736233,	4703.2,	2429.61,	1.92146e+06,	2419.38,	0,	
349,	198,	6,	349,	0,	0.339395,	0.339395,	60.8428,	0.000500194,	0,	0.301333,	0.122974,	0.363733,	0.645712,	0.361661,	0.521832,	0.983362,	58.56,	3.96758,	2.72747,	19.3714,	3.44664,	1.28275,	19.8336,	0,	0,	nan,	666,	0.133618,	0.133618,	13.1888,	0.000513042,	0.139098,	0.138558,	21.7305,	1.10857e-05,	0.0152949,	0,	1000,	1.50655e+09,	nan,	0,	0.00209554,	243.55,	64534.1,	0,	876,	198,	0.61,	0,	0.17,	0,	27.13,	11570.1,	1.00845,	11569.1,	27.01,	nan,	0.742923,	0.736233,	4703.2,	2456.74,	1.93303e+06,	2446.39,	0,	
208,	199,	6,	208,	0,	0.323827,	0.323827,	56.6444,	0.000500011,	0,	0.333669,	0.146305,	0.964297,	0.0998025,	0.0180907,	0.960422,	0.589686,	60.0151,	4.34088,	3.92859,	2.99407,	2.07236,	1.94063,	15.8969,	0,	0,	nan,	666,	0.0610254,	0.0610254,	33.1211,	0.000534331,	0.057464,	0.057241,	10.3365,	5.33257e-05,	0.0426557,	0,	1000,	1.50655e+09,	nan,	0,	0.00522734,	246.33,	47419.2,	0,	970,	199,	0.68,	0,	0.4,	0,	27.38,	8603.6,	1.00788,	8602.59,	27.35,	nan,	0.742923,	0.736233,	4703.2,	2484.12,	1.94163e+06,	2473.74,	0,	
365,	200,	6,	365,	0,	0.34099,	0.34099,	112.672,	0.000500001,	0,	0.316385,	0.1371,	0.400232,	0.684635,	0.968066,	0.491912,	0.991602,	59.2373,	4.1936,	2.80046,	20.539,	5.87227,	1.23787,	19.916,	0,	0,	nan,	666,	0.0644121,	0.0644121,	91.499,	0.000517427,	0.138964,	0.138425,	23.6304,	1.90893e-05,	0.0255935,	0,	1000,	1.50656e+09,	nan,	0,	0.00294889,	244.12,	69255.4,	0,	909,	200,	0.63,	0,	0.26,	0,	26.84,	12455.4,	1.008,	12454.4,	26.75,	nan,	0.742923,	0.736233,	4703.2,	2510.96,	1.95409e+06,	2500.49,	0,	
450,	201,	6,	449,	0,	0.3506,	0.3506,	39.4321,	0.000501457,	0,	0.527902,	0.0871204,	0.57299,	0.204269,	0.280491,	0.458106,	0.0630847,	68.7556,	3.39393,	3.14598,	6.12806,	3.12197,	1.18716,	10.6308,	0,	0,	nan,	666,	0.0202905,	0.0202905,	72.5372,	0.000563395,	0.0203065,	0.0202277,	3.65734,	3.92432e-05,	0.0583672,	0,	1000,	1.50655e+09,	nan,	0,	0.00600914,	248.78,	44492.2,	0,	918,	201,	0.81,	0,	0.65,	0,	28.32,	8049.69,	1.00839,	8048.68,	28.24,	nan,	0.742923,	0.736233,	4703.2,	2539.28,	1.96214e+06,	2528.73,	0,	
273,	202,	6,	273,	0,	0.330564,	0.330564,	61.7743,	0.00050039,	0,	0.263398,	0.12706,	0.45816,	0.715077,	0.0249099,	0.358139,	0.997263,	56.8529,	4.03297,	2.91632,	21.4523,	2.09964,	1.03721,	19.9726,	0,	0,	nan,	666,	0.166526,	0.166526,	82.0332,	0.000522006,	0.160303,	0.159681,	28.2259,	8.24385e-06,	0.017013,	0,	1000,	1.50656e+09,	nan,	0,	0.00280553,	246.84,	62938.9,	0,	712,	202,	0.86,	0,	0.13,	0,	26.86,	11369.3,	1.00741,	11368.3,	26.56,	nan,	0.742923,	0.736233,	4703.2,	2566.14,	1.97351e+06,	2555.29,	0,	
447,	203,	6,	446,	0,	0.350248,	0.350248,	62.3918,	0.000500107,	0,	0.245867,	0.101317,	0.0491298,	0.509185,	0.579115,	0.414572,	0.997004,	56.064,	3.62107,	2.09826,	15.2756,	4.31646,	1.12186,	19.97,	0,	0,	nan,	666,	0.0676065,	0.0676065,	56.0259,	0.000520263,	0.114125,	0.113682,	33.2465,	1.36974e-05,	0.071307,	0,	1000,	1.50657e+09,	nan,	0,	0.0064388,	3073.62,	65282.2,	0,	974,	203,	0.68,	0,	0.56,	0,	340.57,	11678.4,	1.00738,	11677.4,	3.28,	337.26,	0.742923,	0.736233,	5040.46,	2569.45,	1.98519e+06,	2558.57,	0,	
413,	204,	6,	412,	0,	0.345504,	0.345504,	59.7551,	0.000500036,	0,	0.322476,	0.115013,	0.13327,	0.772781,	0.445157,	0.551046,	0.992887,	59.5114,	3.84021,	2.26654,	23.1834,	3.78063,	1.32657,	19.9289,	0,	0,	nan,	666,	0.059817,	0.059817,	55.9586,	0.00050372,	0.0616347,	0.0613956,	32.5364,	7.5172e-06,	0.0661991,	0,	1000,	1.50657e+09,	nan,	0,	0.00629608,	183.38,	65834.7,	0,	850,	204,	0.78,	0,	0.55,	0,	16.24,	11763.8,	1.00882,	11762.8,	16.15,	nan,	0.742923,	0.736233,	5040.46,	2585.69,	1.99695e+06,	2574.72,	0,	
194,	205,	6,	194,	0,	0.322263,	0.322263,	54.9832,	0.000500175,	0,	0.24908,	0.133912,	0.854773,	0.241437,	0.0323549,	0.53539,	0.567418,	56.2086,	4.14259,	3.70955,	7.2431,	2.12942,	1.30308,	15.6742,	0,	0,	nan,	666,	0.230395,	0.230395,	56.6552,	0.000534179,	0.127467,	0.126973,	22.2195,	1.97489e-05,	0.0106746,	0,	1000,	1.50657e+09,	nan,	0,	0.00151259,	248.9,	45567,	0,	972,	205,	0.95,	0,	0.14,	0,	27.85,	8322.61,	1.05135,	8321.56,	27.82,	nan,	0.742923,	0.736233,	5040.46,	2613.54,	2.00527e+06,	2602.54,	0,	
463,	206,	6,	462,	0,	0.354372,	0.354372,	47.9407,	0.000501189,	0,	0.713228,	0.144589,	0.127832,	0.803225,	0.0681173,	0.36216,	0.619754,	77.0953,	4.31343,	2.25566,	24.0967,	2.27247,	1.04324,	16.1975,	0,	0,	nan,	666,	0.177147,	0.177147,	55.9357,	0.000503663,	0.176039,	0.175356,	33.2454,	7.84498e-05,	0.0114488,	0,	1000,	1.50657e+09,	nan,	0,	0.00200274,	250.58,	43931.7,	0,	850,	206,	0.46,	0,	0.09,	0,	27.27,	7979.81,	1.01021,	7978.8,	27.13,	nan,	0.742923,	0.736233,	5040.46,	2640.81,	2.01325e+06,	2629.67,	0,	
411,	207,	6,	410,	0,	0.345399,	0.345399,	100.816,	0.000500153,	0,	0.434945,	0.141361,	0.207276,	0.849799,	0.871323,	0.801373,	0.981573,	64.5725,	4.26178,	2.41455,	25.494,	5.48529,	1.70206,	19.8157,	0,	0,	nan,	666,	0.0685887,	0.0685887,	76.6281,	0.000505562,	0.0684921,	0.0682264,	22.8919,	1.04893e-05,	0.025606,	0,	1000,	1.50658e+09,	nan,	0,	0.00281295,	252.58,	68329.5,	0,	981,	207,	0.81,	0,	0.38,	0,	28.08,	12215.1,	1.00944,	12214.1,	28.05,	nan,	0.742923,	0.736233,	5040.46,	2668.89,	2.02547e+06,	2657.72,	0,	
185,	208,	6,	185,	0,	0.320571,	0.320571,	115.192,	0.000500305,	0,	0.23746,	0.107069,	0.327463,	0.161142,	0.99795,	0.729564,	0.885483,	55.6857,	3.71311,	2.65493,	4.83427,	5.9918,	1.59435,	18.8548,	0,	0,	nan,	666,	0.0492883,	0.0492883,	72.8408,	0.000507463,	0.11882,	0.118359,	28.9512,	2.39852e-05,	0.015245,	0,	1000,	1.50658e+09,	nan,	0,	0.00133763,	184.93,	67373.4,	0,	985,	208,	0.53,	0,	0.23,	0,	16.29,	12036.1,	1.00756,	12035.1,	16.28,	nan,	0.742923,	0.736233,	5040.46,	2685.18,	2.0375e+06,	2674,	0,	
244,	209,	6,	244,	0,	0.32769,	0.32769,	61.9326,	0.000500222,	0,	0.343027,	0.0994218,	0.552429,	0.0412829,	0.672087,	0.841342,	0.572645,	60.4362,	3.59075,	3.10486,	1.23849,	4.68835,	1.76201,	15.7264,	0,	0,	nan,	666,	0.171668,	0.171668,	79.2731,	0.000539183,	0.125065,	0.12458,	20.5314,	2.01224e-05,	0.0188639,	0,	1000,	1.50658e+09,	nan,	0,	0.00219681,	222.44,	58986.3,	0,	936,	209,	0.93,	0,	0.22,	0,	16.22,	10562.8,	1.00778,	10561.8,	16.18,	nan,	0.742923,	0.736233,	5040.46,	2701.4,	2.04807e+06,	2690.18,	0,	
461,	210,	6,	460,	0,	0.35383,	0.35383,	57.2612,	0.000500074,	0,	0.58014,	0.106913,	0.331636,	0.63425,	0.337947,	0.689591,	0.908217,	71.1063,	3.71061,	2.66327,	19.0275,	3.35179,	1.53439,	19.0822,	0,	0,	nan,	666,	0.0153427,	0.0153427,	57.1892,	0.00051222,	0.0709622,	0.0706869,	18.7709,	1.76342e-05,	0.0260562,	0,	1000,	1.50658e+09,	nan,	0,	0.00280161,	252.48,	63090.4,	0,	846,	210,	0.56,	0,	0.34,	0,	27.66,	11333.3,	1.00779,	11332.3,	27.52,	nan,	0.742923,	0.736233,	5040.46,	2729.06,	2.0594e+06,	2717.7,	0,	
437,	211,	6,	436,	0,	0.348268,	0.348268,	58.1812,	0.000500238,	0,	0.40294,	0.140147,	0.222731,	0.228457,	0.712737,	0.636503,	0.682028,	63.1323,	4.24236,	2.44546,	6.85371,	4.85095,	1.45475,	16.8203,	0,	0,	nan,	666,	0.0660975,	0.0660975,	58.3028,	0.000522672,	0.145926,	0.145359,	25.105,	3.87674e-05,	0.0134412,	0,	1000,	1.50659e+09,	nan,	0,	0.00199545,	253.45,	57383,	0,	868,	211,	0.52,	0,	0.14,	0,	26.75,	10323,	1.00873,	10322,	26.63,	nan,	0.742923,	0.736233,	5040.46,	2755.81,	2.06972e+06,	2744.33,	0,	
330,	212,	6,	330,	0,	0.33712,	0.33712,	57.737,	0.000500055,	0,	0.291149,	0.0333911,	0.307472,	0.0363978,	0.00358001,	0.0867833,	0.850052,	58.1017,	2.53426,	2.61494,	1.09193,	2.01432,	0.630175,	18.5005,	0,	0,	nan,	666,	0.19002,	0.19002,	76.9067,	0.000527263,	0.118697,	0.118237,	19.8521,	4.64607e-05,	0.0164713,	0,	1000,	1.50659e+09,	nan,	0,	0.00208937,	256.11,	51723.6,	0,	997,	212,	0.76,	0,	0.19,	0,	28.82,	9339.66,	1.00832,	9338.65,	28.82,	nan,	0.742923,	0.736233,	5040.46,	2784.63,	2.07906e+06,	2773.15,	0,	
306,	213,	6,	306,	0,	0.334085,	0.334085,	46.6082,	0.000500067,	0,	0.54159,	0.102359,	0.716229,	0.00121479,	0.0041916,	0.999679,	0.225525,	69.3716,	3.63775,	3.43246,	0.0364437,	2.01677,	1.99952,	12.2553,	0,	0,	nan,	666,	0.201312,	0.201312,	59.8218,	0.000552693,	0.0915437,	0.0911884,	15.1976,	3.43539e-05,	0.0443098,	0,	1000,	1.50659e+09,	nan,	0,	0.00346671,	2077.32,	39311.1,	0,	965,	213,	0.96,	0,	0.51,	0,	186.8,	7142.49,	1.00743,	7141.48,	2.32,	184.45,	0.742923,	0.736233,	5224.91,	2786.98,	2.08621e+06,	2775.47,	0,	
360,	214,	6,	360,	0,	0.34056,	0.34056,	59.2672,	0.000500896,	0,	0.397042,	0.15576,	0.470341,	0.733293,	0.0577049,	0.68552,	0.945862,	62.8669,	4.49216,	2.94068,	21.9988,	2.23082,	1.52828,	19.4586,	0,	0,	nan,	666,	0.0841312,	0.0841312,	73.5669,	0.000506281,	0.0865687,	0.0862328,	16.5364,	5.35805e-06,	0.0610011,	0,	1000,	1.50659e+09,	nan,	0,	0.00556858,	260.65,	55595,	0,	982,	214,	0.84,	0,	0.6,	0,	28.74,	10066.9,	1.19945,	10065.7,	28.72,	nan,	0.742923,	0.736233,	5224.91,	2815.72,	2.09627e+06,	2804.19,	0,	
49,	215,	6,	50,	0,	0.286843,	0.286843,	60.8325,	0.000499998,	0,	0.521644,	0.0825704,	0.835205,	0.397238,	0.570296,	0.999133,	0.0289304,	68.474,	3.32113,	3.67041,	11.9172,	4.28118,	1.9987,	10.2893,	0,	0,	nan,	666,	0.0136182,	0.0136182,	39.3566,	0.000524926,	0.0103314,	0.0102913,	20.0189,	3.80563e-05,	0.0716773,	0,	1000,	1.50659e+09,	nan,	0,	0.00580657,	256.43,	48760.6,	0,	935,	215,	0.73,	0,	0.7,	0,	27.41,	8740.47,	1.00817,	8739.46,	27.34,	nan,	0.742923,	0.736233,	5224.91,	2843.13,	2.10501e+06,	2831.53,	0,	
598,	216,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.456328,	0.0835987,	0.991162,	0.105692,	0.00349522,	0.938786,	0.0153846,	65.5348,	3.33758,	3.98232,	3.17076,	2.01398,	1.90818,	10.1538,	0,	0,	nan,	666,	0.0598687,	0.0598687,	65.2877,	0.00050552,	0.0329255,	0.0327978,	18.924,	2.94109e-05,	0.0133731,	0,	1000,	1.50659e+09,	nan,	0,	0.00171432,	199.88,	37738.6,	0,	961,	216,	0.68,	0,	0.15,	1,	17.39,	6793.24,	1.00999,	6792.23,	17.36,	nan,	0.742923,	0.736233,	5224.91,	2860.52,	2.11181e+06,	2848.89,	0,	
151,	217,	6,	151,	0,	0.315242,	0.315242,	64.6551,	0.000500248,	0,	0.259724,	0.0974595,	0.347301,	0.309546,	0.0378911,	0.742841,	0.991235,	56.6876,	3.55935,	2.6946,	9.28637,	2.15156,	1.61426,	19.9123,	0,	0,	nan,	666,	0.129513,	0.129513,	68.4648,	0.000508813,	0.133913,	0.133394,	30.7048,	1.10167e-05,	0.00335,	0,	1000,	1.5066e+09,	nan,	0,	0.000242189,	200.65,	55871,	0,	978,	217,	0.79,	0,	0.07,	0,	17.79,	10070.5,	1.00926,	10069.5,	17.77,	nan,	0.742923,	0.736233,	5224.91,	2878.31,	2.12188e+06,	2866.66,	0,	
322,	218,	6,	322,	0,	0.335968,	0.335968,	61.2404,	0.000501024,	0,	0.291071,	0.0542264,	0.382393,	0.0905862,	0.382388,	0.205029,	0.982195,	58.0982,	2.86762,	2.76479,	2.71759,	3.52955,	0.807543,	19.8219,	0,	0,	nan,	666,	0.248033,	0.248033,	61.2727,	0.000568116,	0.0932844,	0.0929224,	30.6433,	2.25355e-05,	0.00493196,	0,	1000,	1.5066e+09,	nan,	0,	0.000750222,	260.36,	62838,	0,	797,	218,	0.98,	0,	0.06,	0,	28.33,	11263.2,	1.01241,	11262.1,	28.14,	nan,	0.742923,	0.736233,	5224.91,	2906.64,	2.13314e+06,	2894.8,	0,	
257,	219,	6,	257,	0,	0.329077,	0.329077,	45.9188,	0.000500043,	0,	0.496069,	0.0784593,	0.719028,	0.337202,	0.37773,	0.697396,	0.0449084,	67.3231,	3.25535,	3.43806,	10.1161,	3.51092,	1.54609,	10.4491,	0,	0,	nan,	666,	0.121892,	0.121892,	42.2445,	0.000531747,	0.106156,	0.105744,	30.3181,	1.90393e-05,	0.0121094,	0,	1000,	1.5066e+09,	nan,	0,	0.00164347,	193.3,	44489.8,	0,	923,	219,	0.8,	0,	0.13,	0,	16.99,	7965.54,	1.01755,	7964.52,	16.94,	nan,	0.742923,	0.736233,	5224.91,	2923.63,	2.14111e+06,	2911.74,	0,	
146,	220,	6,	146,	0,	0.314244,	0.314244,	64.0572,	0.000500002,	0,	0.218799,	0.128002,	0.744144,	0.0363638,	0.107051,	0.811147,	0.847653,	54.8459,	4.04803,	3.48829,	1.09091,	2.4282,	1.71672,	18.4765,	0,	0,	nan,	666,	0.224562,	0.224562,	64.5033,	0.000542592,	0.153449,	0.152854,	24.4454,	2.85764e-05,	0.0171928,	0,	1000,	1.5066e+09,	nan,	0,	0.00193946,	196.58,	60723.8,	0,	928,	220,	0.91,	0,	0.2,	0,	17.45,	10939.4,	1.01734,	10938.4,	17.4,	nan,	0.742923,	0.736233,	5224.91,	2941.08,	2.15204e+06,	2929.14,	0,	
442,	221,	6,	441,	0,	0.348852,	0.348852,	38.1027,	0.000500135,	0,	0.513742,	0.114267,	0.321346,	0.38729,	0.115835,	0.61562,	0.0173881,	68.1184,	3.82828,	2.64269,	11.6187,	2.46334,	1.42343,	10.1739,	0,	0,	nan,	666,	0.129984,	0.129984,	52.2251,	0.00056191,	0.0940728,	0.0937077,	28.8086,	5.10266e-05,	0.0310389,	0,	1000,	1.5066e+09,	nan,	0,	0.00301733,	263.78,	37965.7,	0,	915,	221,	0.81,	0,	0.36,	0,	29.25,	6887.66,	1.01411,	6886.65,	29.16,	nan,	0.742923,	0.736233,	5224.91,	2970.33,	2.15893e+06,	2958.3,	0,	
445,	222,	6,	444,	0,	0.349412,	0.349412,	43.4331,	0.000500185,	0,	0.572952,	0.10022,	0.403167,	0.626039,	0.319597,	0.946808,	0.0362686,	70.7828,	3.60352,	2.80633,	18.7812,	3.27839,	1.92021,	10.3627,	0,	0,	nan,	666,	0.0581073,	0.0581073,	65.4214,	0.000540124,	0.0574144,	0.0571916,	23.6306,	4.41575e-05,	0.0545793,	0,	1000,	1.50661e+09,	nan,	0,	0.00466236,	263.54,	44606.2,	0,	924,	222,	0.75,	0,	0.55,	0,	28.3,	8054.15,	1.00963,	8053.14,	28.21,	nan,	0.742923,	0.736233,	5224.91,	2998.63,	2.16699e+06,	2986.51,	0,	
469,	223,	6,	468,	0,	0.355937,	0.355937,	61.2023,	0.000500093,	0,	0.554384,	0.132583,	0.924037,	0.735213,	0.855655,	0.541286,	0.00609927,	69.9473,	4.12133,	3.84807,	22.0564,	5.42262,	1.31193,	10.061,	0,	0,	nan,	666,	0.0170007,	0.0170007,	45.4992,	0.000525963,	0.0379379,	0.0377907,	31.0841,	7.72778e-05,	0.0320415,	0,	1000,	1.50661e+09,	nan,	0,	0.00413105,	264.84,	46440.6,	0,	955,	223,	0.43,	0,	0.35,	0,	28.06,	8381.34,	1.01586,	8380.33,	28.02,	nan,	0.742923,	0.736233,	5224.91,	3026.69,	2.17537e+06,	3014.53,	0,	
496,	224,	6,	495,	0,	0.372221,	0.372221,	53.8415,	0.000500277,	0,	0.559651,	0.101482,	0.326915,	0.539479,	0.575761,	0.191073,	0.924971,	70.1843,	3.62372,	2.65383,	16.1844,	4.30304,	0.786609,	19.2497,	0,	0,	nan,	666,	0.0603938,	0.0603938,	61.1401,	0.000515113,	0.124919,	0.124434,	30.7036,	1.56662e-05,	0.0772234,	0,	1000,	1.50662e+09,	nan,	0,	0.00771513,	2817.9,	63983.4,	0,	902,	224,	0.67,	0,	0.56,	0,	307.09,	11457.2,	1.00842,	11456.2,	3.51,	303.47,	0.742923,	0.736233,	5528.38,	3030.31,	2.18683e+06,	3018.04,	0,	
486,	225,	6,	485,	0,	0.361911,	0.361911,	68.501,	0.000500994,	0,	0.496599,	0.0707935,	0.437658,	0.191065,	0.810775,	0.241731,	0.924029,	67.347,	3.1327,	2.87532,	5.73194,	5.2431,	0.862596,	19.2403,	0,	0,	nan,	666,	0.0745249,	0.0745249,	56.2159,	0.000534693,	0.154062,	0.153464,	27.8049,	3.14054e-05,	0.0401924,	0,	1000,	1.50662e+09,	nan,	0,	0.00509631,	224.86,	65110.7,	0,	910,	225,	0.63,	0,	0.32,	0,	20.51,	11650.4,	1.01783,	11649.4,	20.44,	nan,	0.742923,	0.736233,	5528.38,	3050.82,	2.19848e+06,	3038.48,	0,	
320,	226,	6,	320,	0,	0.335514,	0.335514,	45.6269,	0.000499999,	0,	0.521417,	0.0895852,	0.981016,	0.096622,	0.48409,	0.789722,	0.0282224,	68.4638,	3.43336,	3.96203,	2.89866,	3.93636,	1.68458,	10.2822,	0,	0,	nan,	666,	0.27869,	0.27869,	55.6867,	0.000550297,	0.154292,	0.153694,	21.8379,	3.31659e-05,	0.0120661,	0,	1000,	1.50662e+09,	nan,	0,	0.00126751,	263.84,	46509.4,	0,	847,	226,	0.93,	0,	0.14,	0,	28.3,	8339.64,	1.01321,	8338.63,	28.17,	nan,	0.742923,	0.736233,	5528.38,	3079.12,	2.20682e+06,	3066.65,	0,	
