postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
546,	175,	6,	547,	0.000170631,	0.231461,	0.231461,	74.08,	0.000319369,	0,	0.380655,	0.0548251,	0.801183,	0.502481,	0.279226,	0.0404734,	0.997866,	62.1295,	2.8772,	3.60237,	15.0744,	3.1169,	0.56071,	19.9787,	0,	0,	nan,	666,	0.239216,	0.239216,	38.1677,	0.000337155,	0.0603348,	0.0601007,	14.149,	0.000107084,	0.0079243,	0,	1000,	1.50626e+09,	nan,	0,	0.000882014,	160.02,	35130.2,	0,	984,	175,	0.08,	0,	0.08,	0,	14.19,	6289.84,	1.02349,	6288.82,	14.17,	nan,	0.700437,	0.700437,	3444.58,	2216.95,	761265,	2206.89,	0,	
434,	176,	6,	435,	1.1737e-05,	0.309077,	0.309077,	41.0985,	0.000478263,	0,	0.00326193,	0.0363974,	0.0732678,	0.00354464,	0.329101,	0.0215105,	0.320486,	45.1468,	2.58236,	2.14654,	0.106339,	3.3164,	0.532266,	13.2049,	0,	0,	nan,	666,	0.239111,	0.239111,	37.7178,	0.000352879,	0.0789522,	0.0786458,	13.7573,	0.000125624,	0.0137728,	0,	1000,	1.50626e+09,	nan,	0,	0.00170079,	63.64,	32770.2,	0,	944,	176,	0.15,	0,	0.13,	0,	3.3,	5875.67,	1.00992,	5874.66,	3.27,	nan,	0.700437,	0.700437,	3444.58,	2220.25,	767141,	2210.16,	0,	
360,	177,	6,	361,	0,	0.429935,	0.429935,	23.7858,	0.000518533,	0,	0.994822,	0.218645,	0.02346,	0.990152,	0.0954464,	0.0330315,	0.094756,	89.767,	5.49832,	2.04692,	29.7046,	2.38179,	0.549547,	10.9476,	0,	0,	nan,	666,	0.383565,	0.383565,	33.8549,	0.000479857,	0.11923,	0.118768,	14.1177,	0.000162515,	0.00686096,	0,	1000,	1.50626e+09,	nan,	0,	0.000654795,	36.22,	22965,	0,	975,	177,	0.47,	0,	0.11,	0,	1.83,	4185.71,	1.03246,	4184.67,	1.82,	nan,	0.700437,	0.700437,	3444.58,	2222.08,	771327,	2211.98,	0,	
74,	178,	6,	75,	0,	0.310497,	0.310497,	49.5096,	0.000515781,	0,	0.0196272,	0.194087,	0.555649,	0.807097,	0.264974,	0.00432258,	0.807871,	45.8832,	5.10539,	3.1113,	24.2129,	3.0599,	0.506484,	18.0787,	0,	0,	nan,	666,	0.265413,	0.265413,	31.6472,	0.00045967,	0.0235539,	0.0234625,	12.9634,	4.0643e-05,	0.00836844,	0,	1000,	1.50626e+09,	nan,	0,	0.000347794,	216.95,	32035.3,	0,	921,	178,	0.23,	0,	0.21,	0,	23.4,	5788.32,	1.01423,	5787.3,	23.34,	nan,	0.700437,	0.700437,	3444.58,	2245.48,	777115,	2235.32,	0,	
451,	179,	6,	452,	1.9823e-05,	0.308155,	0.308155,	50.0066,	0.000470177,	0,	0.00477861,	0.0417135,	0.0192622,	0.181906,	0.15455,	0.0554846,	0.965929,	45.215,	2.66742,	2.03852,	5.45718,	2.6182,	0.583227,	19.6593,	0,	0,	nan,	666,	0.253509,	0.253509,	40.6851,	0.000396562,	0.0541566,	0.0539465,	13.853,	9.37439e-05,	0.00963481,	0,	1000,	1.50626e+09,	nan,	0,	0.00083371,	218.74,	33638.7,	0,	987,	179,	0.18,	0,	0.14,	0,	24.53,	6067.58,	1.09226,	6066.49,	24.51,	nan,	0.700437,	0.700437,	3444.58,	2270.01,	783183,	2259.83,	0,	
329,	180,	6,	330,	0,	0.416066,	0.416066,	39.8245,	0.000516402,	0,	0.999594,	0.290573,	0.99527,	0.99914,	0.153525,	0.0109891,	0.99658,	89.9817,	6.64916,	3.99054,	29.9742,	2.6141,	0.516484,	19.9658,	0,	0,	nan,	666,	0.392363,	0.392363,	33.0527,	0.000483384,	0.118463,	0.118003,	15.2273,	0.000161298,	0.00475546,	0,	1000,	1.50626e+09,	nan,	0,	0.000395567,	183.97,	32516.5,	0,	998,	180,	0.47,	0,	0.09,	0,	16.87,	5861.43,	1.01733,	5860.41,	16.87,	nan,	0.700437,	0.700437,	3444.58,	2286.88,	789044,	2276.7,	0,	
406,	181,	6,	407,	0,	0.466539,	0.466539,	21.3612,	0.000515479,	0,	0.000650428,	0.819066,	0.99918,	0.996605,	0.131131,	0.00100566,	0.00885604,	45.0293,	15.1051,	3.99836,	29.8982,	2.52452,	0.501508,	10.0886,	0,	0,	nan,	666,	0.395539,	0.395539,	34.2527,	0.000489749,	0.118667,	0.118206,	15.5431,	0.000161291,	0.00487099,	0,	1000,	1.50626e+09,	nan,	0,	0.000399842,	183.57,	21994.4,	0,	955,	181,	0.49,	0,	0.09,	0,	17.04,	4053.41,	1.01783,	4052.39,	17.01,	nan,	0.700437,	0.700437,	3444.58,	2303.92,	793097,	2293.71,	0,	
602,	182,	6,	603,	0.000480593,	0.0140217,	0.0140217,	50.733,	9.40733e-06,	0,	0.414611,	0.0714798,	0.997186,	0.989624,	0.0429909,	0.0594132,	0.0109026,	63.6575,	3.14368,	3.99437,	29.6887,	2.17196,	0.58912,	10.109,	0,	0,	nan,	666,	0.216976,	0.216976,	37.0903,	0.000349487,	0.0574547,	0.0572317,	11.0266,	0.000102895,	0.0109134,	0,	1000,	1.50627e+09,	nan,	0,	0.00140604,	219.8,	25096.9,	0,	981,	182,	0.09,	0,	0.09,	0,	23.58,	4585.1,	1.1967,	4583.9,	23.56,	nan,	0.700437,	0.700437,	3444.58,	2327.5,	797683,	2317.27,	0,	
545,	183,	6,	546,	0.000166343,	0.226834,	0.226834,	44.0305,	0.000323657,	0,	0.00431836,	0.0769251,	0.320416,	0.288773,	0.0172892,	0.0152376,	0.0308397,	45.1943,	3.2308,	2.64083,	8.66319,	2.06916,	0.522856,	10.3084,	0,	0,	nan,	666,	0.260651,	0.260651,	47.0321,	0.000425816,	0.0530084,	0.0528027,	14.1668,	9.11103e-05,	0.0111586,	0,	1000,	1.50627e+09,	nan,	0,	0.000907298,	2699.21,	25502.1,	0,	869,	183,	0.27,	0,	0.16,	0,	261.48,	4636.62,	1.0152,	4635.61,	3.97,	257.39,	0.700437,	0.700437,	3701.97,	2331.59,	802319,	2321.24,	0,	
427,	184,	6,	428,	5.853e-06,	0.298509,	0.298509,	39.7831,	0.000484147,	0,	0.00386531,	0.0918886,	0.227421,	0.427161,	0.175879,	0.0214326,	0.244594,	45.1739,	3.47022,	2.45484,	12.8148,	2.70352,	0.532149,	12.4459,	0,	0,	nan,	666,	0.293711,	0.293711,	38.5653,	0.000470083,	0.0397213,	0.0395672,	15.1263,	7.03544e-05,	0.00418524,	0,	1000,	1.50627e+09,	nan,	0,	0.000231698,	170.87,	26876,	0,	150,	184,	0.41,	0,	0.1,	0,	14.83,	4860.42,	1.02793,	4859.4,	14.32,	nan,	0.700437,	0.700437,	3701.97,	2346.42,	807180,	2335.56,	0,	
32,	185,	6,	33,	0,	0.291955,	0.291955,	37.0428,	0.00051644,	0,	0.148915,	0.194379,	0.774478,	0.962137,	0.0211724,	0.0113887,	0.0124512,	51.7012,	5.11006,	3.54896,	28.8641,	2.08469,	0.517083,	10.1245,	1.7072e-06,	0.007608,	nan,	666,	0.263265,	0.263265,	39.3803,	0.000434148,	0.0306749,	0.0305559,	13.4201,	5.59756e-05,	0.00520572,	0,	1000,	1.50627e+09,	nan,	0,	0.000273903,	173.13,	24479.9,	0,	911,	185,	0.17,	0,	0.12,	0,	15.26,	4441.16,	1.03776,	4440.13,	15.19,	nan,	0.708045,	0.700437,	3701.97,	2361.68,	811621,	2350.75,	0,	
284,	186,	6,	285,	0,	0.402495,	0.402495,	26.5245,	0.000520576,	0,	0.23456,	0.0486816,	0.218468,	0.0165548,	0.203447,	0.0531084,	0.0514793,	55.5552,	2.77891,	2.43694,	0.496644,	2.81379,	0.579663,	10.5148,	0,	0,	nan,	666,	0.259444,	0.259444,	32.7267,	0.000385396,	0.0594348,	0.0592041,	5.20474,	0.000102426,	0.00827794,	0,	1000,	1.50627e+09,	nan,	0,	0.000694004,	224.91,	26224.6,	0,	934,	186,	0.17,	0,	0.12,	0,	24.78,	4778.88,	1.01811,	4777.86,	24.71,	nan,	0.708045,	0.700437,	3701.97,	2386.46,	816400,	2375.46,	0,	
567,	187,	6,	568,	0.00027409,	0.173224,	0.173224,	84.9931,	0.00021591,	0,	0.363514,	0.000149208,	0.00303376,	0.977908,	0.418044,	0.0480167,	0.040534,	61.3581,	2.00239,	2.00607,	29.3373,	3.67218,	0.572025,	10.4053,	0,	0,	nan,	666,	0.232553,	0.232553,	35.4031,	0.000303873,	0.0797486,	0.0794391,	15.2922,	0.000126317,	0.00797984,	0,	1000,	1.50627e+09,	nan,	0,	0.00119226,	223.93,	27288.5,	0,	947,	187,	0.06,	0,	0.06,	0,	24.11,	4955.97,	1.13562,	4954.84,	24.06,	nan,	0.708045,	0.700437,	3701.97,	2410.57,	821356,	2399.52,	0,	
634,	188,	6,	635,	20.5598,	0.015677,	0.015677,	-20.5593,	8.75767e-06,	0,	9.28731e-06,	0.00169317,	0.202697,	0.034763,	0.23751,	0.0101395,	0.988203,	45.0004,	2.02709,	2.40539,	1.04289,	2.95004,	0.515209,	19.882,	0,	0,	nan,	666,	0.223849,	0.223849,	38.7614,	0.000340526,	0.0532811,	0.0530743,	14.5022,	9.0285e-05,	0.00763507,	0,	1000,	1.50628e+09,	nan,	0,	0.000863612,	228.64,	35843.2,	0,	824,	188,	0.07,	0,	0.07,	0,	26.27,	6432.58,	1.00848,	6431.57,	26.11,	nan,	0.708045,	0.700437,	3701.97,	2436.84,	827788,	2425.63,	0,	
347,	189,	6,	348,	0,	0.425619,	0.425619,	24.9859,	0.000515392,	0,	0.998008,	0.204428,	0.999071,	0.995459,	0.143773,	5.05518e-05,	0.0101581,	89.9104,	5.27084,	3.99814,	29.8638,	2.57509,	0.500076,	10.1016,	0,	0,	nan,	666,	0.400148,	0.400148,	25.3017,	0.000483195,	0.107706,	0.107288,	7.73852,	0.000155418,	0.00318773,	0,	1000,	1.50627e+09,	nan,	0,	0.000258541,	206.79,	24139.6,	0,	990,	189,	0.48,	0,	0.06,	0,	22.12,	4398.08,	1.01805,	4397.06,	22.11,	nan,	0.708045,	0.700437,	3701.97,	2458.96,	832186,	2447.74,	0,	
492,	190,	6,	493,	6.6283e-05,	0.265103,	0.265103,	44.4499,	0.000423717,	0,	0.0902095,	0.189594,	0.70669,	0.885789,	0.290369,	0.0239516,	0.0897661,	49.0594,	5.0335,	3.41338,	26.5737,	3.16148,	0.535927,	10.8977,	0,	0,	nan,	666,	0.282725,	0.282725,	36.0591,	0.000496333,	0.0106059,	0.0105647,	13.4943,	2.03253e-05,	0.00545439,	0,	1000,	1.50628e+09,	nan,	0,	6.51542e-05,	227.37,	27955.8,	0,	906,	190,	0.63,	0,	0.42,	0,	25.24,	5129.68,	1.10245,	5128.58,	25.14,	nan,	0.708045,	0.700437,	3701.97,	2484.2,	837316,	2472.88,	0,	
232,	191,	6,	233,	0,	0.388796,	0.388796,	39.5156,	0.000516176,	0,	0.56775,	0.195006,	0.0269392,	0.558404,	0.0489784,	0.00856634,	0.991865,	70.5487,	5.12009,	2.05388,	16.7521,	2.19591,	0.51285,	19.9186,	0,	0,	nan,	666,	0.372972,	0.372972,	35.6701,	0.000516712,	0.0914778,	0.0911228,	15.6126,	0.000140803,	0.0041107,	0,	1000,	1.50628e+09,	nan,	0,	0.000351347,	230.38,	26522.6,	0,	885,	191,	0.58,	0,	0.11,	0,	25.47,	4907.42,	1.01797,	4906.41,	25.37,	nan,	0.708045,	0.700437,	3701.97,	2509.67,	842223,	2498.25,	0,	
578,	192,	6,	579,	0.000352779,	0.107737,	0.107737,	54.4874,	0.000137221,	0,	0.000346334,	0.000105314,	0.0157572,	0.00540273,	0.357937,	0.0318634,	0.890873,	45.0156,	2.00169,	2.03151,	0.162082,	3.43175,	0.547795,	18.9087,	0,	0,	nan,	666,	0.261555,	0.261555,	37.3769,	0.000419039,	0.0532505,	0.0530439,	14.6211,	9.00353e-05,	0.0113852,	0,	1000,	1.50628e+09,	nan,	0,	0.000817667,	230.06,	35180.3,	0,	926,	192,	0.22,	0,	0.16,	0,	25.67,	6408.9,	1.02243,	6407.87,	25.61,	nan,	0.708045,	0.700437,	3701.97,	2535.34,	848632,	2523.86,	0,	
359,	193,	6,	360,	0,	0.429878,	0.429878,	34.9661,	0.000515692,	0,	0.993176,	0.507596,	0.154358,	0.955989,	0.0467536,	0.00333589,	0.925811,	89.6929,	10.1215,	2.30872,	28.6797,	2.18701,	0.505004,	19.2581,	0,	0,	nan,	666,	0.398913,	0.398913,	36.0677,	0.000500338,	0.123267,	0.122789,	15.9122,	0.000170903,	0.00795383,	0,	1000,	1.50628e+09,	nan,	0,	0.000987757,	4148.47,	28609.6,	0,	943,	193,	0.52,	0,	0.09,	0,	474.55,	5200.43,	1.00984,	5199.42,	3.89,	470.61,	0.708045,	0.700437,	4172.58,	2539.28,	853833,	2527.75,	0,	
240,	194,	6,	241,	0,	0.391744,	0.391744,	38.808,	0.000515958,	0,	0.618017,	0.205801,	0.00152263,	0.975773,	0.00963929,	0.00622135,	0.995318,	72.8107,	5.29282,	2.00305,	29.2732,	2.03856,	0.509332,	19.9532,	0,	0,	nan,	666,	0.361619,	0.361619,	35.768,	0.000482323,	0.107171,	0.106755,	16.3522,	0.00015749,	0.00848311,	0,	1000,	1.50628e+09,	nan,	0,	0.000759219,	231.49,	26167.7,	0,	975,	194,	0.51,	0,	0.13,	0,	25.37,	4774.05,	1.01668,	4773.03,	25.34,	nan,	0.708045,	0.700437,	4172.58,	2564.65,	858607,	2553.09,	0,	
197,	195,	6,	198,	0,	0.375671,	0.375671,	40.2724,	0.000515645,	0,	0.42739,	0.349433,	0.894935,	0.000232618,	0.0537196,	0.00282103,	0.881011,	64.2326,	7.59092,	3.78987,	0.00697854,	2.21488,	0.504232,	18.8101,	0,	0,	nan,	666,	0.343044,	0.343044,	35.7787,	0.000481119,	0.0987642,	0.098381,	16.3023,	0.000147458,	0.00772425,	0,	1000,	1.50628e+09,	nan,	0,	0.000670976,	226.69,	31495.5,	0,	900,	195,	0.47,	0,	0.12,	0,	25.03,	5695.79,	1.59271,	5694.2,	24.93,	nan,	0.708045,	0.700437,	4172.58,	2589.68,	864303,	2578.02,	0,	
341,	196,	6,	342,	0,	0.421239,	0.421239,	27.4443,	0.000517553,	0,	0.989538,	0.0953287,	0.0105032,	0.000789728,	0.643492,	0.0230637,	0.150069,	89.5292,	3.52526,	2.02101,	0.0236918,	4.57397,	0.534596,	11.5007,	0,	0,	nan,	666,	0.405824,	0.405824,	35.9188,	0.000524781,	0.11532,	0.114872,	16.3166,	0.000159622,	0.0044952,	0,	1000,	1.50629e+09,	nan,	0,	0.000363265,	232.96,	30081.8,	0,	825,	196,	0.58,	0,	0.08,	0,	24.96,	5421.69,	1.02916,	5420.66,	24.8,	nan,	0.708045,	0.700437,	4172.58,	2614.64,	869724,	2602.82,	0,	
378,	197,	6,	379,	0,	0.436575,	0.436575,	20.3142,	0.00052101,	0,	0.475465,	0.611467,	0.692709,	0.962956,	0.00953788,	0.0572429,	0.0226963,	66.3959,	11.7835,	3.38542,	28.8887,	2.03815,	0.585864,	10.227,	0,	0,	nan,	666,	0.407925,	0.407925,	35.9075,	0.000493413,	0.127382,	0.126888,	16.2649,	0.000172793,	0.004426,	0,	1000,	1.50628e+09,	nan,	0,	0.000386191,	233.77,	18339.5,	0,	291,	197,	0.5,	0,	0.07,	0,	25.97,	3411.58,	1.0226,	3410.56,	25.36,	nan,	0.708045,	0.700437,	4172.58,	2640.61,	873136,	2628.18,	0,	
478,	198,	6,	479,	5.1563e-05,	0.264082,	0.264082,	40.3723,	0.000438437,	0,	0.153138,	0.192961,	0.798334,	0.991809,	0.00795282,	0.00289845,	0.0124512,	51.8912,	5.08738,	3.59667,	29.7543,	2.03181,	0.504348,	10.1245,	0,	0,	nan,	666,	0.274558,	0.274558,	38.2421,	0.000496135,	0.00339546,	0.00338228,	5.52673,	6.35386e-06,	0.0110219,	0,	1000,	1.50629e+09,	nan,	0,	7.82122e-05,	231.22,	24971.8,	0,	934,	198,	0.83,	0,	0.64,	0,	23.37,	4543.55,	1.01042,	4542.54,	23.31,	nan,	0.708045,	0.700437,	4172.58,	2663.98,	877679,	2651.49,	0,	
277,	199,	6,	278,	0,	0.40158,	0.40158,	26.1432,	0.000517791,	0,	0.0359933,	0.383992,	0.997583,	0.995107,	0.0157158,	0.0255156,	0.00340924,	46.6197,	8.14388,	3.99517,	29.8532,	2.06286,	0.538273,	10.0341,	0,	0,	nan,	666,	0.391635,	0.391635,	35.1098,	0.000544811,	0.108681,	0.10826,	16.129,	0.000159464,	0.00512472,	0,	1000,	1.50629e+09,	nan,	0,	0.000566477,	235.57,	20541.2,	0,	960,	199,	0.63,	0,	0.1,	0,	26.42,	3797.46,	1.0263,	3796.43,	26.37,	nan,	0.708045,	0.700437,	4172.58,	2690.4,	881477,	2677.86,	0,	
283,	200,	6,	284,	0,	0.402489,	0.402489,	38.8421,	0.000517793,	0,	0.0219157,	0.488854,	0.0023783,	0.00375524,	0.181368,	0.0255394,	0.984264,	45.9862,	9.82166,	2.00476,	0.112657,	2.72547,	0.538309,	19.8426,	0,	0,	nan,	666,	0.384253,	0.384253,	35.2094,	0.000488523,	0.119836,	0.119371,	16.1353,	0.000168438,	0.00691413,	0,	1000,	1.50629e+09,	nan,	0,	0.0008017,	238.34,	36076.3,	0,	900,	200,	0.49,	0,	0.1,	0,	27.1,	6544.6,	1.00902,	6543.59,	27,	nan,	0.708045,	0.700437,	4172.58,	2717.5,	888021,	2704.86,	0,	
249,	201,	6,	250,	0,	0.395475,	0.395475,	39.0553,	0.000515611,	0,	0.420208,	0.739747,	0.989728,	0.777656,	0.0739882,	0.00247035,	0.939184,	63.9094,	13.836,	3.97946,	23.3297,	2.29595,	0.503706,	19.3918,	0,	0,	nan,	666,	0.401688,	0.401688,	35.7756,	0.000496542,	0.122666,	0.12219,	16.1294,	0.00016921,	0.00913451,	0,	1000,	1.50629e+09,	nan,	0,	0.00103352,	234.29,	29524.2,	0,	987,	201,	0.52,	0,	0.11,	0,	25.78,	5418.49,	1.01307,	5417.48,	25.76,	nan,	0.708045,	0.700437,	4172.58,	2743.28,	893440,	2730.62,	0,	
301,	202,	6,	302,	0,	0.407554,	0.407554,	41.711,	0.000518186,	0,	0.501734,	0.703287,	0.00444013,	0.0155425,	0.565976,	0.0295414,	0.965224,	67.578,	13.2526,	2.00888,	0.466276,	4.26391,	0.544312,	19.6522,	0,	0,	nan,	666,	0.404117,	0.404117,	35.7815,	0.00052201,	0.114782,	0.114337,	16.0831,	0.000158186,	0.00500052,	0,	1000,	1.50629e+09,	nan,	0,	0.000449664,	238.87,	37724.2,	0,	980,	202,	0.57,	0,	0.09,	0,	26.37,	6820.88,	1.01456,	6819.87,	26.35,	nan,	0.708045,	0.700437,	4172.58,	2769.65,	900261,	2756.97,	0,	
580,	203,	6,	581,	0.000387169,	0.088389,	0.088389,	26.6559,	0.000102831,	0,	0.0138368,	0.0607545,	0.313714,	0.372869,	0.888454,	0.0404467,	0.378429,	45.6227,	2.97207,	2.62743,	11.1861,	5.55381,	0.56067,	13.7843,	0,	0,	nan,	666,	0.154499,	0.154499,	36.2326,	0.00049248,	0.022172,	0.022086,	16.0298,	0.000130682,	0.0617186,	0,	1000,	1.50629e+09,	nan,	0,	0.00453589,	3193.08,	32836.1,	0,	999,	203,	0.5,	0,	0.48,	0,	370.81,	5926.83,	1.41685,	5925.41,	3.64,	367.16,	0.708045,	0.700437,	4539.74,	2773.3,	906188,	2760.61,	0,	
579,	204,	6,	580,	0.000378288,	0.0867949,	0.0867949,	27.0811,	0.000111712,	0,	0.604005,	0.0145137,	0.947414,	0.700488,	0.98623,	0.0367848,	0.139086,	72.1802,	2.23222,	3.89483,	21.0146,	5.94492,	0.555177,	11.3909,	0,	0,	nan,	666,	0.117369,	0.117369,	36.2503,	0.00037637,	0.0532531,	0.0530465,	15.9824,	0.000160402,	0.0250721,	0,	1000,	1.5063e+09,	nan,	0,	0.00372445,	183.74,	32760.6,	0,	989,	204,	0.23,	0,	0.19,	0,	16.23,	5904.83,	1.0285,	5903.8,	16.23,	nan,	0.708045,	0.700437,	4539.74,	2789.53,	912093,	2776.84,	0,	
630,	205,	6,	631,	0.00401613,	-0.00353449,	-0.00353449,	3.90643,	8.36321e-06,	0,	0.000694146,	0.0629381,	0.560509,	0.202288,	0.990133,	0.0270375,	0.206445,	45.0312,	3.00701,	3.12102,	6.06865,	5.96053,	0.540556,	12.0644,	0,	0,	nan,	666,	0.0669809,	0.0669809,	36.2642,	0.000425096,	0.026242,	0.0261402,	15.9356,	0.000142009,	0.0275885,	0,	1000,	1.5063e+09,	nan,	0,	0.00244593,	186.31,	34078.8,	0,	991,	205,	0.31,	0,	0.3,	0,	16.7,	6125.86,	2.0084,	6123.85,	16.69,	nan,	0.708045,	0.700437,	4539.74,	2806.23,	918218,	2793.53,	0,	
594,	206,	6,	595,	0.000479634,	0.0162055,	0.0162055,	3.60861,	1.03664e-05,	0,	0.566808,	0.00232506,	0.712417,	0.965024,	0.97651,	0.00817196,	0.823104,	70.5064,	2.0372,	3.42483,	28.9507,	5.90604,	0.512258,	18.231,	0,	0,	nan,	666,	0.0579831,	0.0579831,	36.3002,	0.000305172,	0.0310923,	0.0309716,	15.8935,	0.000152239,	0.0132936,	0,	1000,	1.5063e+09,	nan,	0,	0.00243,	184.97,	36014,	0,	987,	206,	0.14,	0,	0.09,	0,	16.22,	6454.08,	1.0539,	6453.03,	16.21,	nan,	0.708045,	0.700437,	4539.74,	2822.45,	924672,	2809.74,	0,	
168,	207,	6,	169,	0,	0.354245,	0.354245,	29.6716,	0.000519788,	0,	0.471802,	0.00181601,	0.530238,	0.018524,	0.0286879,	0.0454728,	0.0854136,	66.2311,	2.02906,	3.06048,	0.555719,	2.11475,	0.568209,	10.8541,	0,	0,	nan,	666,	0.202273,	0.202273,	36.2749,	0.000449374,	0.0488176,	0.0486281,	15.8626,	0.000100132,	0.0221411,	0,	1000,	1.5063e+09,	nan,	0,	0.00192003,	188.84,	25026.6,	0,	990,	207,	0.35,	0,	0.26,	0,	16.5,	4547.67,	1.40179,	4546.26,	16.49,	nan,	0.708045,	0.700437,	4539.74,	2838.95,	929220,	2826.23,	0,	
585,	208,	6,	586,	0.000434055,	0.0420836,	0.0420836,	32.4634,	5.59452e-05,	0,	0.526592,	0.000801063,	0.998585,	0.303111,	0.00357034,	0.0247441,	0.882716,	68.6967,	2.01282,	3.99717,	9.09332,	2.01428,	0.537116,	18.8272,	0,	0,	nan,	666,	0.177847,	0.177847,	36.1648,	0.000370106,	0.0440804,	0.0439094,	15.8304,	0.000131507,	0.0169166,	0,	1000,	1.5063e+09,	nan,	0,	0.00199596,	240.9,	32076.8,	0,	983,	208,	0.17,	0,	0.15,	0,	26.36,	5796.3,	1.00825,	5795.3,	26.34,	nan,	0.708045,	0.700437,	4539.74,	2865.31,	935016,	2852.57,	0,	
685,	209,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0647368,	0.197749,	0.791731,	0.818524,	0.00420664,	0.00622898,	0.216115,	47.9132,	5.16398,	3.58346,	24.5557,	2.01683,	0.509343,	12.1611,	0,	0,	nan,	666,	0.216714,	0.216714,	39.0929,	0.000519857,	0.0105215,	0.0104807,	15.6845,	3.78282e-05,	0.0358373,	0,	1000,	1.5063e+09,	nan,	0,	0.00139486,	184.14,	18.66,	0,	986,	209,	0.78,	0,	0.52,	1,	16.61,	22.0508,	1.01918,	21.0313,	16.6,	nan,	0.708045,	0.700437,	4539.74,	2881.92,	935038,	2869.17,	0,	
215,	210,	6,	216,	0,	0.383197,	0.383197,	38.9813,	0.0005154,	0,	0.276065,	0.326795,	0.268217,	0.0457848,	0.0683471,	0.000139557,	0.871823,	57.4229,	7.22872,	2.53643,	1.37355,	2.27339,	0.500209,	18.7182,	0,	0,	nan,	666,	0.345938,	0.345938,	36.2442,	0.000522067,	0.0850173,	0.0846874,	15.6967,	0.000148273,	0.00617833,	0,	1000,	1.5063e+09,	nan,	0,	0.000468232,	194.14,	31054.8,	0,	972,	210,	0.58,	0,	0.12,	0,	17.34,	5644.5,	1.00764,	5643.5,	17.31,	nan,	0.708045,	0.700437,	4539.74,	2899.26,	940683,	2886.48,	0,	
547,	211,	6,	548,	0.000171932,	0.219195,	0.219195,	48.933,	0.000318068,	0,	0.00511283,	0.193709,	0.564274,	0.897629,	0.00405333,	0.0102446,	0.0940206,	45.2301,	5.09935,	3.12855,	26.9289,	2.01621,	0.515367,	10.9402,	0,	0,	nan,	666,	0.23431,	0.23431,	40.5072,	0.000510901,	0.020299,	0.0202203,	15.1603,	6.82552e-05,	0.0280281,	0,	1000,	1.5063e+09,	nan,	0,	0.00104845,	246.25,	26891.6,	0,	954,	211,	0.62,	0,	0.47,	0,	27.51,	4929.1,	1.01247,	4928.08,	27.45,	nan,	0.708045,	0.700437,	4539.74,	2926.77,	945612,	2913.93,	0,	
524,	212,	6,	525,	0.000131131,	0.242548,	0.242548,	48.6897,	0.000358869,	0,	0.0876207,	0.190812,	0.854446,	0.774942,	0.0035882,	0.00218914,	0.216878,	48.9429,	5.053,	3.70889,	23.2483,	2.01435,	0.503284,	12.1688,	0,	0,	nan,	666,	0.220383,	0.220383,	34.3611,	0.000517928,	0.0117987,	0.0117529,	14.9358,	3.94372e-05,	0.0222506,	0,	1000,	1.5063e+09,	nan,	0,	0.000795848,	246.44,	26620.8,	0,	862,	212,	0.75,	0,	0.48,	0,	27.53,	4866.24,	1.02583,	4865.21,	27.4,	nan,	0.708045,	0.700437,	4539.74,	2954.3,	950478,	2941.33,	0,	
623,	213,	6,	624,	0.000483638,	0.010787,	0.010787,	19.8614,	6.36152e-06,	0,	0.00617471,	0.000271268,	0.986957,	0.979056,	0.986634,	0.0203593,	0.142219,	45.2779,	2.00434,	3.97391,	29.3717,	5.94653,	0.530539,	11.4222,	0,	0,	nan,	666,	0.112865,	0.112865,	34.7278,	0.000327657,	0.0761902,	0.0758946,	16.0244,	0.000173897,	0.0212775,	0,	1000,	1.50631e+09,	nan,	0,	0.0031503,	245.7,	33286.4,	0,	924,	213,	0.16,	0,	0.15,	0,	27.52,	6015.5,	1.27966,	6014.22,	27.45,	nan,	0.708045,	0.700437,	4539.74,	2981.82,	956494,	2968.78,	0,	
