postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
656,	37,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.999484,	0.845193,	0.0336558,	0.0065325,	0.229723,	0.000807771,	0.00679075,	89.9768,	15.5231,	2.06731,	0.195975,	2.91889,	0.501212,	10.0679,	0,	0,	0,	666,	0.385975,	27.5444,	0.385975,	27.5444,	0.000500095,	0.00581014,	0.046151,	0.0057876,	0.0459719,	1.16005e-07,	0.059627,	0,	1000,	1.50608e+09,	0,	0,	0.0007892,	110.03,	39540.7,	0,	979,	37,	1,	0,	0.99,	1,	11.94,	7103.31,	1.00844,	7102.31,	11.91,	nan,	9.28726,	9.28726,	901.79,	224.8,	302956,	223.85,	0,	
188,	38,	6,	6,	0,	0.358925,	30.7598,	0.358925,	30.7598,	0.000500155,	0,	0.632081,	0.907472,	0.130202,	0.000314484,	0.0482056,	0.495345,	6.54135e-05,	73.4437,	16.5195,	2.2604,	0.00943451,	2.19282,	1.24302,	10.0007,	4.90072e-07,	0.00318207,	0.00318207,	666,	0.345556,	30.2097,	0.345556,	30.2097,	0.000500227,	0.0010166,	0.174701,	0.00101266,	0.174023,	5.16988e-08,	0.0369922,	0,	1000,	1.50608e+09,	0,	0,	1.01454e-05,	117.11,	35742.1,	0,	994,	38,	1,	0,	1,	0,	13.22,	6479.83,	1.00681,	6478.83,	13.21,	nan,	9.29044,	9.29044,	901.79,	238.02,	309436,	237.06,	0,	
94,	39,	6,	3,	0,	0.331892,	37.0706,	0.331892,	37.0706,	0.000500155,	0,	0.665223,	0.886784,	0.999745,	0.000145538,	0.0244564,	0.999157,	1.95886e-05,	74.935,	16.1885,	3.99949,	0.00436614,	2.09783,	1.99873,	10.0002,	3.88096e-08,	0.000279434,	0.000279434,	666,	0.325395,	36.8995,	0.325395,	36.8995,	0.000500262,	0.000826815,	0.0495193,	0.000823607,	0.0493272,	3.94786e-08,	0.103949,	0,	1000,	1.50609e+09,	0,	0,	0.000194353,	119.11,	39786.8,	0,	985,	39,	1,	0,	1,	0,	14.04,	7186.1,	1.01033,	7185.09,	14.03,	nan,	9.29072,	9.29072,	901.79,	252.06,	316622,	251.09,	0,	
60,	40,	6,	2,	0,	0.334176,	34.5384,	0.334176,	34.5384,	0.000500112,	0,	0.613243,	0.948645,	0.443626,	0.000404945,	0.0273241,	0.992687,	0.000100325,	72.5959,	17.1783,	2.88725,	0.0121483,	2.1093,	1.98903,	10.001,	9.91827e-07,	0.00682934,	0.00682934,	666,	0.330698,	34.0729,	0.330698,	34.0729,	0.000500251,	0.000708292,	0.135617,	0.000705543,	0.13509,	4.06235e-08,	0.0175332,	0,	1000,	1.50609e+09,	0,	0,	4.92697e-06,	117.65,	37831.4,	0,	995,	40,	1,	0,	1,	0,	13.29,	6872.33,	1.01542,	6871.31,	13.28,	nan,	9.29755,	9.29755,	901.79,	265.35,	323494,	264.37,	0,	
189,	41,	6,	6,	0,	0.369753,	29.0555,	0.369753,	29.0555,	0.000500155,	0,	0.718554,	0.79319,	0.198228,	0.0669073,	0.232733,	7.56477e-05,	5.40124e-05,	77.3349,	14.691,	2.39646,	2.00722,	2.93093,	0.500113,	10.0005,	0,	0,	0,	666,	0.37901,	27.5685,	0.37901,	27.5685,	0.000500254,	0.00406498,	0.18931,	0.00404921,	0.188575,	1.02283e-07,	0.075611,	0,	1000,	1.50609e+09,	0,	0,	0.00821299,	89.86,	40709,	0,	952,	41,	1,	0,	0.8,	0,	7.87,	7347.28,	1.01002,	7346.27,	7.84,	nan,	9.29755,	9.29755,	901.79,	273.22,	330842,	272.21,	0,	
251,	42,	6,	7,	0,	0.427894,	27.1028,	0.427894,	27.1028,	0.000500155,	0,	4.68942e-05,	0.938883,	0.107458,	0.998599,	0.377655,	0.00328394,	9.13666e-05,	45.0021,	17.0221,	2.21492,	29.958,	3.51062,	0.504926,	10.0009,	4.39735e-05,	0.30785,	0.30785,	666,	0.32611,	28.1173,	0.32611,	28.1173,	0.00050037,	0.00783586,	0.195494,	0.00780545,	0.194736,	2.6205e-07,	0.211745,	0,	1000,	1.50609e+09,	0,	0,	0.00518131,	122.77,	38328.3,	0,	993,	42,	1,	0,	1,	0,	13.64,	6987.17,	1.01028,	6986.16,	13.63,	nan,	9.6054,	9.6054,	901.79,	286.86,	337829,	285.84,	0,	
566,	43,	6,	23,	0,	0.364955,	46.5781,	0.364955,	46.5781,	0.000501546,	0,	0.983621,	0.615302,	0.213782,	0.0308967,	0.00613531,	0.0637132,	0.796293,	89.263,	11.8448,	2.42756,	0.926902,	2.02454,	0.59557,	17.9629,	0,	0,	0,	666,	0.27066,	52.4776,	0.27066,	52.4776,	0.000517418,	0.0211225,	3.34355,	0.0210405,	3.33058,	4.5641e-06,	0.563093,	0,	1000,	1.5061e+09,	0,	0,	0.0726594,	2585.27,	44176.8,	0,	986,	43,	1,	0,	1,	0,	287.25,	8007.52,	1.01495,	8006.5,	7.36,	279.88,	9.6054,	9.6054,	1181.67,	294.23,	345836,	293.2,	0,	
410,	44,	6,	13,	0,	0.350292,	37.2228,	0.350292,	37.2228,	0.000499999,	0,	0.995757,	0.107984,	0.000758884,	0.995015,	0.100012,	0.99768,	0.000191096,	89.8091,	3.72775,	2.00152,	29.8504,	2.40005,	1.99652,	10.0019,	0,	0,	0,	666,	0.287523,	37.8205,	0.287523,	37.8205,	0.000495339,	0.0149355,	2.65096,	0.0148775,	2.64067,	2.43498e-06,	0.684259,	0,	1000,	1.5061e+09,	0,	0,	0.10332,	116.57,	39153.8,	0,	983,	44,	0.99,	0,	0.99,	0,	11.02,	7048.18,	1.01659,	7047.16,	11,	nan,	9.6054,	9.6054,	1181.67,	305.25,	352885,	304.2,	0,	
572,	45,	6,	24,	0,	0.391259,	31.4063,	0.391259,	31.4063,	0.000500761,	0,	0.999216,	0.126414,	0.000848661,	0.970838,	0.12191,	0.00163879,	0.000272462,	89.9647,	4.02263,	2.0017,	29.1252,	2.48764,	0.502458,	10.0027,	0,	0,	0,	666,	0.300035,	33.7271,	0.300035,	33.7271,	0.000496396,	0.0148867,	2.71618,	0.014829,	2.70564,	2.05032e-06,	0.174952,	0,	1000,	1.5061e+09,	0,	0,	0.0177846,	133.22,	34269.2,	0,	928,	45,	1,	0,	1,	0,	14.99,	6225.89,	1.00858,	6224.88,	14.92,	nan,	9.6054,	9.6054,	1181.67,	320.24,	359111,	319.12,	0,	
78,	46,	6,	2,	0,	0.422837,	25.9307,	0.422837,	25.9307,	0.000500155,	0,	0.000219241,	0.92616,	0.000184977,	0.994784,	0.183232,	0.000441293,	0.000434127,	45.0099,	16.8186,	2.00037,	29.8435,	2.73293,	0.500662,	10.0043,	0.000109941,	0.679214,	0.679214,	666,	0.40537,	25.7358,	0.40537,	25.7358,	0.000500145,	0.00416465,	0.945826,	0.00414849,	0.942156,	2.62443e-08,	0.842941,	0,	1000,	1.5061e+09,	0,	0,	0.27013,	99.98,	33725.6,	0,	943,	46,	1,	0,	0.98,	0,	8.91,	6169.09,	1.00743,	6168.08,	8.88,	nan,	10.2846,	10.2846,	1181.67,	329.15,	365280,	328,	0,	
578,	47,	6,	26,	0,	0.412031,	39.3846,	0.412031,	39.3846,	0.000499999,	0,	0.010978,	0.460022,	0.16729,	0.976566,	0.049657,	0.0105387,	0.618864,	45.494,	9.36036,	2.33458,	29.297,	2.19863,	0.515808,	16.1886,	0,	0,	0,	666,	0.285877,	49.6361,	0.285877,	49.6361,	0.000502238,	0.0191263,	2.15016,	0.019052,	2.14181,	1.59783e-06,	0.179448,	0,	1000,	1.5061e+09,	0,	0,	0.0273065,	137.29,	40426.8,	0,	983,	47,	1,	0,	0.87,	0,	15.41,	7341.29,	1.00809,	7340.28,	15.38,	nan,	10.2846,	10.2846,	1181.67,	344.56,	372621,	343.38,	0,	
80,	48,	6,	2,	0,	0.324773,	40.5195,	0.324773,	40.5195,	0.000500201,	0,	0.976143,	0.233845,	0.999498,	0.0528355,	0.00225755,	0.999882,	0.00103892,	88.9264,	5.74152,	3.999,	1.58507,	2.00903,	1.99982,	10.0104,	2.20556e-05,	0.13947,	0.13947,	666,	0.323036,	40.1875,	0.323036,	40.1875,	0.000501816,	0.00383376,	0.528236,	0.00381889,	0.526186,	4.1019e-07,	0.078296,	0,	1000,	1.5061e+09,	0,	0,	0.0014152,	124.41,	34836.4,	0,	962,	48,	1,	0,	0.98,	0,	8.74,	6314.82,	1.00759,	6313.82,	8.71,	nan,	10.4241,	10.4241,	1181.67,	353.3,	378936,	352.09,	0,	
180,	49,	6,	5,	0,	0.379995,	27.3776,	0.379995,	27.3776,	0.000500155,	0,	0.991426,	0.700895,	0.000809159,	0.440114,	0.0859791,	0.00107958,	0.00105311,	89.6142,	13.2143,	2.00162,	13.2034,	2.34392,	0.501619,	10.0105,	1.8353e-06,	0.0114421,	0.0114421,	666,	0.366577,	26.6715,	0.366577,	26.6715,	0.000500122,	0.00187153,	0.385613,	0.00186427,	0.384116,	4.66426e-08,	0.0660343,	0,	1000,	1.5061e+09,	0,	0,	0.000562185,	124.2,	34357.7,	0,	976,	49,	1,	0,	1,	0,	8.85,	6225.62,	1.00693,	6224.61,	8.84,	nan,	10.4355,	10.4355,	1181.67,	362.15,	385161,	360.93,	0,	
39,	50,	6,	1,	0,	0.32692,	36.8907,	0.32692,	36.8907,	0.0005,	0,	0.977709,	0.354085,	0.326463,	0.11742,	0.0061794,	0.999967,	0.000191476,	88.9969,	7.66536,	2.65293,	3.52259,	2.02472,	1.99995,	10.0019,	2.76093e-06,	0.0178562,	0.0178562,	666,	0.324882,	35.5348,	0.324882,	35.5348,	0.000501908,	0.00247373,	0.384783,	0.00246413,	0.38329,	1.19494e-07,	0.0377354,	0,	1000,	1.50611e+09,	0,	0,	0.000153482,	140.13,	35220.8,	0,	974,	50,	1,	0,	1,	0,	15.74,	6451.7,	1.00805,	6450.69,	15.71,	nan,	10.4534,	10.4534,	1181.67,	377.89,	391613,	376.64,	0,	
38,	51,	6,	1,	0,	0.317395,	40.3471,	0.317395,	40.3471,	0.0005,	0,	0.991242,	0.0170168,	0.119086,	0.000241711,	0.00208713,	0.999492,	0.000239534,	89.6059,	2.27227,	2.23817,	0.00725132,	2.00835,	1.99924,	10.0024,	3.21798e-06,	0.0195815,	0.0195815,	666,	0.307234,	39.0235,	0.307234,	39.0235,	0.000494453,	0.00701258,	1.23602,	0.00698537,	1.23123,	8.26659e-07,	0.0569724,	0,	1000,	1.50611e+09,	0,	0,	0.00251289,	141.89,	33301,	0,	943,	51,	1,	0,	0.97,	0,	16.47,	6068.55,	1.0083,	6067.54,	16.41,	nan,	10.473,	10.473,	1181.67,	394.36,	397682,	393.05,	0,	
361,	52,	6,	11,	0,	0.367685,	30.5833,	0.367685,	30.5833,	0.000515106,	0,	0.998212,	0.364023,	0.365426,	0.000289208,	0.0246722,	0.00454286,	0.000161025,	89.9196,	7.82437,	2.73085,	0.00867625,	2.09869,	0.506814,	10.0016,	0,	0,	0,	666,	0.345182,	29.8635,	0.345182,	29.8635,	0.000500907,	0.00189249,	0.325419,	0.00188514,	0.324157,	6.9851e-08,	0.0399962,	0,	1000,	1.50611e+09,	0,	0,	4.66275e-05,	106.95,	31795.5,	0,	949,	52,	1,	0,	1,	0,	9.54,	5816.54,	1.00603,	5815.53,	9.51,	nan,	10.473,	10.473,	1181.67,	403.9,	403498,	402.56,	0,	
159,	53,	6,	4,	0,	0.41875,	26.3922,	0.41875,	26.3922,	0.000500155,	0,	0.00267672,	0.974286,	0.00547716,	0.985075,	0.147739,	0.000919363,	0.01035,	45.1205,	17.5886,	2.01095,	29.5523,	2.59096,	0.501379,	10.1035,	6.26787e-07,	0.00402733,	0.00402733,	666,	0.422483,	25.7366,	0.422483,	25.7366,	0.00050016,	0.00330552,	0.174181,	0.0032927,	0.173505,	7.56537e-08,	0.119772,	0,	1000,	1.50611e+09,	0,	0,	0.00862541,	2803.08,	33845.9,	0,	964,	53,	1,	0,	0.93,	0,	274.55,	6150.8,	1.01731,	6149.79,	4.68,	269.85,	10.477,	10.477,	1451.52,	408.6,	409649,	407.24,	0,	
114,	54,	6,	3,	0,	0.340274,	33.4787,	0.340274,	33.4787,	0.000500056,	0,	0.152721,	0.426465,	0.0103757,	0.0031703,	0.0101808,	0.992443,	5.07995e-05,	51.8725,	8.82344,	2.02075,	0.095109,	2.04072,	1.98866,	10.0005,	0,	0,	0,	666,	0.327382,	37.8343,	0.327382,	37.8343,	0.000500413,	0.0198395,	1.20939,	0.0197625,	1.2047,	7.3118e-08,	0.0325827,	0,	1000,	1.50611e+09,	0,	0,	0.0024538,	107.83,	40707.3,	0,	963,	54,	1,	0,	0.51,	0,	9.43,	7322.01,	1.00807,	7321,	9.4,	nan,	10.477,	10.477,	1451.52,	418.03,	416971,	416.64,	0,	
217,	55,	6,	6,	0,	0.423192,	26.9377,	0.423192,	26.9377,	0.000500155,	0,	0.00048778,	0.894418,	0.00103141,	0.990326,	0.217577,	0.00246797,	0.0265669,	45.022,	16.3107,	2.00206,	29.7098,	2.87031,	0.503702,	10.2657,	0,	0,	0,	666,	0.42011,	25.7924,	0.42011,	25.7924,	0.000499366,	0.00230068,	0.289561,	0.00229175,	0.288438,	2.19776e-07,	0.111984,	0,	1000,	1.50612e+09,	0,	0,	0.0141299,	140.74,	34438.6,	0,	934,	55,	1,	0,	0.97,	0,	15.79,	6275.38,	1.00757,	6274.38,	15.72,	nan,	10.477,	10.477,	1451.52,	433.82,	423246,	432.36,	0,	
593,	56,	6,	41,	0.000482146,	0.0109431,	121.496,	0.0109431,	121.496,	7.8543e-06,	0,	0.000131008,	0.000250063,	0.00162923,	0.404915,	0.00363661,	0.859797,	0.000156041,	45.0059,	2.004,	2.00326,	12.1474,	2.01455,	1.78969,	10.0016,	0,	0,	0,	666,	0.330118,	34.9847,	0.330118,	34.9847,	0.000501377,	0.0325735,	1.90772,	0.0324472,	1.90032,	1.17024e-07,	0.0465026,	0,	1000,	1.50612e+09,	0,	0,	0.00855446,	120.58,	40694.1,	0,	941,	56,	1,	0,	0.5,	0,	11,	7326.07,	1.00856,	7325.06,	10.96,	nan,	10.477,	10.477,	1451.52,	444.82,	430572,	443.32,	0,	
123,	57,	6,	3,	0,	0.418268,	26.0226,	0.418268,	26.0226,	0.000500155,	0,	0.00430424,	0.564079,	0.00049323,	0.975107,	0.109301,	0.00103734,	8.46795e-05,	45.1937,	11.0253,	2.00099,	29.2532,	2.43721,	0.501556,	10.0008,	3.15512e-07,	0.00216367,	0.00216367,	666,	0.431849,	25.27,	0.431849,	25.27,	0.000504451,	0.0197554,	0.510716,	0.0196788,	0.508734,	8.43312e-08,	0.354424,	0,	1000,	1.50612e+09,	0,	0,	0.0562061,	144.15,	37858.8,	0,	945,	57,	1,	0,	0.95,	0,	15.57,	6842.07,	1.00716,	6841.06,	15.51,	nan,	10.4792,	10.4792,	1451.52,	460.39,	437414,	458.83,	0,	
571,	58,	6,	24,	0,	0.399388,	30.4232,	0.399388,	30.4232,	0.000500315,	0,	0.00693646,	0.234369,	0.00928074,	0.733044,	0.00526591,	6.28248e-05,	0.000544975,	45.3121,	5.74991,	2.01856,	21.9913,	2.02106,	0.500094,	10.0054,	0,	0,	0,	666,	0.390965,	26.151,	0.390965,	26.151,	0.00050877,	0.0243204,	0.885029,	0.024226,	0.881595,	7.95215e-08,	0.0540944,	0,	1000,	1.50612e+09,	0,	0,	0.00614509,	145.2,	29136.6,	0,	983,	58,	1,	0,	0.84,	0,	15.67,	5365.75,	1.00735,	5364.75,	15.66,	nan,	10.4792,	10.4792,	1451.52,	476.06,	442780,	474.49,	0,	
77,	59,	6,	2,	0,	0.413864,	26.1089,	0.413864,	26.1089,	0.000500155,	0,	0.00701563,	0.591267,	0.00135671,	0.959158,	0.00324055,	0.000541616,	3.73387e-05,	45.3157,	11.4603,	2.00271,	28.7747,	2.01296,	0.500812,	10.0004,	1.01553e-06,	0.00558735,	0.00558735,	666,	0.435493,	26.1854,	0.435493,	26.1854,	0.000503769,	0.0179422,	0.475526,	0.0178726,	0.473681,	8.07063e-08,	0.0316527,	0,	1000,	1.50612e+09,	0,	0,	0.00495534,	147.42,	29934.5,	0,	952,	59,	1,	0,	0.34,	0,	16.24,	5485.66,	1.00752,	5484.65,	16.2,	nan,	10.4847,	10.4847,	1451.52,	492.3,	448266,	490.69,	0,	
655,	60,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0170152,	0.877966,	0.00278224,	0.00728248,	0.0002168,	0.995874,	0.0274521,	45.7657,	16.0475,	2.00556,	0.218474,	2.00087,	1.99381,	10.2745,	0,	0,	0,	666,	0.343966,	13.4732,	0.343966,	13.4732,	0.000500258,	0.0104896,	0.636532,	0.0104489,	0.634062,	1.43751e-07,	8.39667,	0,	1000,	1.50612e+09,	0,	0,	0.182077,	149.61,	153.68,	0,	984,	60,	1,	0,	1,	1,	16.75,	183.037,	1.00811,	182.028,	16.73,	nan,	10.4847,	10.4847,	1451.52,	509.05,	448449,	507.42,	0,	
312,	61,	6,	9,	0,	0.350005,	33.5473,	0.350005,	33.5473,	0.000500157,	0,	0.00613218,	0.881479,	0.000387509,	0.00103631,	0.00164581,	0.999437,	0.0227506,	45.2759,	16.1037,	2.00078,	0.0310893,	2.00658,	1.99915,	10.2275,	0,	0,	0,	666,	0.344093,	13.3614,	0.344093,	13.3614,	0.00050078,	0.0105599,	0.621661,	0.010519,	0.619249,	1.23858e-07,	8.46796,	0,	1000,	1.50612e+09,	0,	0,	0.183504,	148.7,	35931.4,	0,	994,	61,	1,	0,	1,	0,	20.57,	6564.27,	1.01009,	6563.26,	20.55,	nan,	10.4847,	10.4847,	1451.52,	529.62,	455013,	527.97,	0,	
472,	62,	6,	16,	0,	0.379889,	29.0803,	0.379889,	29.0803,	0.0005,	0,	0.876414,	0.378042,	0.0395489,	0.974054,	0.00167396,	0.072596,	2.28579e-05,	84.4386,	8.04867,	2.0791,	29.2216,	2.0067,	0.608894,	10.0002,	0,	0,	0,	666,	0.380326,	1.05221,	0.380326,	1.05221,	0.000515968,	0.0163299,	0.531169,	0.0162666,	0.529108,	7.35035e-08,	7.89683,	0,	1000,	1.50612e+09,	0,	0,	5.28372,	129.47,	29827,	0,	967,	62,	0.98,	0,	0.98,	0,	12.03,	5497.01,	1.00747,	5496,	12,	nan,	10.4847,	10.4847,	1451.52,	541.65,	460510,	539.97,	0,	
495,	63,	6,	17,	0,	0.355689,	36.344,	0.355689,	36.344,	0.000500265,	0,	0.675636,	0.0629751,	0.013195,	0.977073,	0.00234102,	0.694314,	0.00268398,	75.4036,	3.0076,	2.02639,	29.3122,	2.00936,	1.54147,	10.0268,	0,	0,	0,	666,	0.269436,	30.7915,	0.269436,	30.7915,	0.000491478,	0.0104696,	0.612133,	0.010429,	0.609758,	1.04247e-07,	1.38716,	0,	1000,	1.50612e+09,	0,	0,	0.411467,	113.22,	32562.3,	0,	956,	63,	1,	0,	1,	0,	10.65,	5989.23,	1.00753,	5988.23,	10.63,	nan,	10.4847,	10.4847,	1451.52,	552.3,	466499,	550.6,	0,	
471,	64,	6,	16,	0,	0.380116,	29.021,	0.380116,	29.021,	0.000520511,	0,	0.80334,	0.417953,	0.00627883,	0.809882,	0.000586203,	0.00271283,	0.000396069,	81.1503,	8.68724,	2.01256,	24.2965,	2.00234,	0.504069,	10.004,	0,	0,	0,	666,	0.389641,	23.1714,	0.389641,	23.1714,	0.000504724,	0.0149651,	3.07266,	0.014907,	3.06074,	1.45924e-06,	1.88972,	0,	1000,	1.50613e+09,	0,	0,	2.49024,	3433.03,	30419,	0,	974,	64,	1,	0,	0.93,	0,	381.61,	5560.42,	1.00745,	5559.42,	8.41,	373.17,	10.4847,	10.4847,	1824.69,	560.74,	472060,	559.01,	0,	
298,	65,	6,	9,	0,	0.336421,	40.3698,	0.336421,	40.3698,	0.0005,	0,	0.0720844,	0.231462,	0.187596,	0.824544,	0.0435928,	0.983047,	0.0014689,	48.2438,	5.70339,	2.37519,	24.7363,	2.17437,	1.97457,	10.0147,	0,	0,	0,	666,	0.254035,	31.6022,	0.254035,	31.6022,	0.00049943,	0.016171,	4.89042,	0.0161082,	4.87144,	4.73825e-06,	0.974794,	0,	1000,	1.50613e+09,	0,	0,	0.352621,	155.19,	35651.8,	0,	582,	65,	0.98,	0,	0.97,	0,	17.76,	6494.02,	1.00648,	6493.02,	17.39,	nan,	10.4847,	10.4847,	1824.69,	578.5,	478554,	576.4,	0,	
534,	66,	6,	20,	0,	0.389583,	29.5863,	0.389583,	29.5863,	0.000500155,	0,	0.537125,	0.846562,	0.00304897,	0.506014,	0.430341,	0.00114341,	6.57958e-05,	69.1706,	15.545,	2.0061,	15.1804,	3.72137,	0.501715,	10.0007,	0,	0,	0,	666,	0.387541,	25.7068,	0.387541,	25.7068,	0.000499755,	0.00477082,	5.36785,	0.0047523,	5.34703,	4.66361e-07,	0.894185,	0,	1000,	1.50613e+09,	0,	0,	3.02844,	156.62,	41624.5,	0,	967,	66,	1,	0,	0.46,	0,	17.85,	7468.86,	1.0076,	7467.85,	17.82,	nan,	10.4847,	10.4847,	1824.69,	596.35,	486023,	594.22,	0,	
58,	67,	6,	2,	0,	0.371106,	27.1449,	0.371106,	27.1449,	0.000500157,	0,	0.879225,	0.616433,	0.000569056,	0.649422,	0.000678233,	0.00120698,	0.000165432,	84.5651,	11.8629,	2.00114,	19.4827,	2.00271,	0.50181,	10.0017,	3.10417e-06,	0.0178108,	0.0178108,	666,	0.373984,	26.7106,	0.373984,	26.7106,	0.000509525,	0.0049802,	4.043,	0.00496087,	4.02731,	1.52499e-06,	0.232141,	0,	1000,	1.50613e+09,	0,	0,	0.446061,	117.42,	31404.9,	0,	986,	67,	1,	0,	0.58,	0,	10.38,	5727.33,	1.00751,	5726.33,	10.37,	nan,	10.5026,	10.5026,	1824.69,	606.73,	491750,	604.59,	0,	
321,	68,	6,	10,	0,	0.372253,	28.9091,	0.372253,	28.9091,	0.000500155,	0,	0.381386,	0.81481,	0.0107736,	0.340303,	0.0166005,	0.00069479,	0.055401,	62.1624,	15.037,	2.02155,	10.2091,	2.0664,	0.501042,	10.554,	0,	0,	0,	666,	0.368651,	26.1131,	0.368651,	26.1131,	0.000501081,	0.00413487,	3.0713,	0.00411883,	3.05938,	1.13607e-06,	0.452517,	0,	1000,	1.50613e+09,	0,	0,	0.752571,	159.79,	33816.4,	0,	992,	68,	1,	0,	0.76,	0,	17.86,	6174.55,	1.00838,	6173.54,	17.86,	nan,	10.5026,	10.5026,	1824.69,	624.59,	497925,	622.45,	0,	
277,	69,	6,	8,	0,	0.347681,	33.0592,	0.347681,	33.0592,	0.000500157,	0,	0.423196,	0.910238,	0.000218113,	0.491283,	0.136584,	0.998939,	0.001307,	64.0438,	16.5638,	2.00044,	14.7385,	2.54633,	1.99841,	10.0131,	0,	0,	0,	666,	0.339974,	31.7719,	0.339974,	31.7719,	0.000498404,	0.00940851,	5.46963,	0.00937201,	5.4484,	4.4744e-07,	0.110288,	0,	1000,	1.50614e+09,	0,	0,	0.125051,	161.13,	37100.6,	0,	966,	69,	1,	0,	0.63,	0,	19.01,	6714.93,	1.03664,	6713.89,	18.98,	nan,	10.5026,	10.5026,	1824.69,	643.6,	504640,	641.43,	0,	
378,	70,	6,	11,	0,	0.384314,	27.9931,	0.384314,	27.9931,	0.000500157,	0,	0.615009,	0.821595,	0.0121682,	0.477795,	0.140485,	5.57237e-05,	0.000292773,	72.6754,	15.1455,	2.02434,	14.3338,	2.56194,	0.500084,	10.0029,	0,	0,	0,	666,	0.376126,	24.1028,	0.376126,	24.1028,	0.000501845,	0.00369591,	2.13999,	0.00368157,	2.13169,	3.20937e-07,	0.124244,	0,	1000,	1.50614e+09,	0,	0,	0.0759906,	114.7,	37162.7,	0,	973,	70,	1,	0,	0.65,	0,	10.16,	6704.11,	1.00817,	6703.1,	10.15,	nan,	10.5026,	10.5026,	1824.69,	653.76,	511344,	651.58,	0,	
230,	71,	6,	7,	0,	0.361688,	30.2065,	0.361688,	30.2065,	0.000500155,	0,	0.992804,	0.999891,	0.998239,	0.991025,	0.00600129,	0.00233955,	0.000245753,	89.6762,	17.9983,	3.99648,	29.7308,	2.02401,	0.503509,	10.0025,	0,	0,	0,	666,	0.357077,	26.0507,	0.357077,	26.0507,	0.000515241,	0.0185915,	3.47554,	0.0185194,	3.46205,	2.20193e-06,	0.517908,	0,	1000,	1.50614e+09,	0,	0,	0.805848,	160.37,	33421.9,	0,	997,	71,	1,	0,	0.74,	0,	17.78,	6093.85,	1.01057,	6092.84,	17.78,	nan,	10.5026,	10.5026,	1824.69,	671.54,	517437,	669.36,	0,	
93,	72,	6,	3,	0,	0.330402,	37.1177,	0.330402,	37.1177,	0.000500155,	0,	0.728123,	0.998466,	0.99747,	0.998755,	0.000195253,	0.997606,	0.0019648,	77.7655,	17.9755,	3.99494,	29.9627,	2.00078,	1.99641,	10.0196,	0,	0,	0,	666,	0.312566,	33.4767,	0.312566,	33.4767,	0.000506671,	0.0137954,	2.71624,	0.0137419,	2.7057,	9.81498e-07,	0.18417,	0,	1000,	1.50614e+09,	0,	0,	0.0249186,	162.2,	37234.3,	0,	999,	72,	1,	0,	0.94,	0,	18.31,	6772.27,	1.03249,	6771.23,	18.31,	nan,	10.5026,	10.5026,	1824.69,	689.85,	524210,	687.67,	0,	
253,	73,	6,	8,	0,	0.361332,	30.7583,	0.361332,	30.7583,	0.000500155,	0,	0.420978,	0.799026,	0.982508,	0.482203,	0.00347374,	0.0035368,	0.000664987,	63.944,	14.7844,	3.96502,	14.4661,	2.01389,	0.505305,	10.0066,	0,	0,	0,	666,	0.362524,	27.2259,	0.362524,	27.2259,	0.000502795,	0.00348633,	3.61564,	0.00347281,	3.60161,	5.15348e-07,	0.302643,	0,	1000,	1.50614e+09,	0,	0,	0.488316,	162.24,	34049.8,	0,	952,	73,	1,	0,	0.52,	0,	18.09,	6188.92,	1.10799,	6187.81,	18.04,	nan,	10.5026,	10.5026,	1824.69,	707.94,	530399,	705.71,	0,	
