postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
86,	39,	6,	4,	0,	0.421535,	23.7626,	0.421535,	23.7626,	0.000590964,	0,	0.80163,	0.998191,	0.587827,	0.470768,	0.0857607,	0.00831724,	0.00814491,	81.0733,	17.9711,	3.17565,	14.123,	2.34304,	0.512476,	10.0814,	0,	0,	0,	666,	0.336473,	23.2847,	0.336473,	23.2847,	0.000541959,	0.0124044,	0.611755,	0.0123563,	0.609381,	1.20756e-05,	0.265259,	0,	1000,	1.50608e+09,	0,	0,	0.353402,	89.72,	26558.1,	0,	949,	39,	1,	0,	1,	0,	8.05,	4915.06,	1.00725,	4914.06,	8.02,	nan,	7.90302,	7.90302,	711.98,	232.66,	296226,	231.79,	0,	
65,	40,	6,	3,	0,	0.449704,	21.1252,	0.449704,	21.1252,	0.000624999,	0,	0.996234,	0.997748,	0.000417318,	0.999827,	0.000170543,	0.389421,	0.000232757,	89.8305,	17.964,	2.00083,	29.9948,	2.00068,	1.08413,	10.0023,	3.17914e-07,	0.00173616,	0.00173616,	666,	0.453923,	21.1134,	0.453923,	21.1134,	0.000614037,	0.00705443,	1.54483,	0.00702706,	1.53884,	1.55938e-05,	0.13999,	0,	1000,	1.50608e+09,	0,	0,	0.103919,	110.88,	29643.3,	0,	974,	40,	1,	0,	0.37,	0,	12.86,	5448.24,	1.00831,	5447.24,	12.83,	nan,	7.90476,	7.90476,	711.98,	245.52,	301674,	244.62,	0,	
428,	41,	6,	17,	0,	0.434456,	29.2961,	0.434456,	29.2961,	0.000625003,	0,	0.788624,	0.999286,	0.562241,	0.501547,	0.0204654,	0.788071,	0.279129,	80.4881,	17.9886,	3.12448,	15.0464,	2.08186,	1.68211,	12.7913,	0,	0,	0,	666,	0.353703,	30.5975,	0.353703,	30.5975,	0.000610886,	0.00817834,	1.264,	0.0081466,	1.25909,	2.16338e-05,	0.208437,	0,	1000,	1.50609e+09,	0,	0,	0.161387,	115.45,	33330,	0,	969,	41,	1,	0,	0.25,	0,	13.32,	6180.73,	1.00851,	6179.72,	13.29,	nan,	7.90476,	7.90476,	711.98,	258.84,	307855,	257.91,	0,	
259,	42,	6,	9,	0,	0.426487,	25.1442,	0.426487,	25.1442,	0.000624999,	0,	0.781728,	0.981022,	0.453107,	0.473039,	0.00510571,	0.824831,	0.000235893,	80.1777,	17.6964,	2.90621,	14.1912,	2.02042,	1.73725,	10.0024,	0,	0,	0,	666,	0.363431,	24.4884,	0.363431,	24.4884,	0.00060462,	0.0108448,	1.00158,	0.0108027,	0.997694,	2.10573e-05,	0.434483,	0,	1000,	1.50609e+09,	0,	0,	0.0684755,	114.66,	26544.1,	0,	929,	42,	1,	0,	1,	0,	12.35,	4974.28,	1.01124,	4973.27,	12.28,	nan,	7.90476,	7.90476,	711.98,	271.19,	312829,	270.19,	0,	
426,	43,	6,	17,	0,	0.463046,	22.0868,	0.463046,	22.0868,	0.00059583,	0,	0.995765,	0.997463,	0.000394584,	0.974224,	0.240069,	0.00229422,	0.00120236,	89.8094,	17.9594,	2.00079,	29.2267,	2.96028,	0.503441,	10.012,	0,	0,	0,	666,	0.453597,	20.8049,	0.453597,	20.8049,	0.000598429,	0.0047901,	0.530495,	0.00477152,	0.528436,	1.12753e-05,	0.0659208,	0,	1000,	1.50609e+09,	0,	0,	0.0187154,	115.28,	29567.6,	0,	991,	43,	1,	0,	0.63,	0,	13.12,	5474.37,	1.00996,	5473.36,	13.11,	nan,	7.90476,	7.90476,	711.98,	284.31,	318304,	283.3,	0,	
337,	44,	6,	13,	0,	0.421617,	35.7548,	0.421617,	35.7548,	0.000625,	0,	0.792953,	0.998581,	0.580166,	0.377032,	0.00416664,	0.988596,	0.626421,	80.6829,	17.9773,	3.16033,	11.311,	2.01667,	1.98289,	16.2642,	0,	0,	0,	666,	0.375612,	32.7673,	0.375612,	32.7673,	0.000624793,	0.0144232,	2.01165,	0.0143673,	2.00385,	3.40996e-06,	0.597746,	0,	1000,	1.50609e+09,	0,	0,	0.105093,	2940.92,	39650,	0,	995,	44,	1,	0,	0.97,	0,	325.33,	7287.82,	1.01422,	7286.81,	6.85,	318.47,	7.90476,	7.90476,	1030.45,	291.17,	325592,	290.15,	0,	
496,	45,	6,	21,	0,	0.437571,	43.9294,	0.437571,	43.9294,	0.000625005,	0,	0.962048,	0.997683,	0.664956,	0.435882,	0.350446,	0.735066,	0.999698,	88.2922,	17.9629,	3.32991,	13.0765,	3.40178,	1.6026,	19.997,	0,	0,	0,	666,	0.371352,	41.8467,	0.371352,	41.8467,	0.000623756,	0.00489282,	0.805233,	0.00487383,	0.802108,	3.14325e-06,	0.358811,	0,	1000,	1.5061e+09,	0,	0,	0.0294738,	121.77,	66864.1,	0,	960,	45,	1,	0,	0.93,	0,	13.69,	12039.1,	1.01156,	12038.1,	13.65,	nan,	7.90476,	7.90476,	1030.45,	304.86,	337631,	303.8,	0,	
333,	46,	6,	12,	0,	0.429783,	26.3835,	0.429783,	26.3835,	0.000624999,	0,	0.759807,	0.998997,	0.310066,	0.223463,	0.000597489,	0.958596,	0.0793965,	79.1913,	17.984,	2.62013,	6.70388,	2.00239,	1.93789,	10.794,	0,	0,	0,	666,	0.392071,	25.2237,	0.392071,	25.2237,	0.000624951,	0.012111,	0.802691,	0.012064,	0.799576,	8.23426e-07,	0.208178,	0,	1000,	1.50609e+09,	0,	0,	0.0213486,	103.31,	31287.3,	0,	939,	46,	1,	0,	0.98,	0,	9.45,	5726.05,	1.00764,	5725.04,	9.4,	nan,	7.90476,	7.90476,	1030.45,	314.31,	343357,	313.2,	0,	
498,	47,	6,	22,	0,	0.442941,	28.37,	0.442941,	28.37,	0.000625071,	0,	0.989435,	0.00285932,	0.0677184,	0.999876,	0.000860928,	0.00262031,	0.0787229,	89.5246,	2.04575,	2.13544,	29.9963,	2.00344,	0.50393,	10.7872,	0,	0,	0,	666,	0.453807,	16.4961,	0.453807,	16.4961,	0.000602414,	0.00370926,	2.86224,	0.00369487,	2.85114,	2.31437e-06,	2.33546,	0,	1000,	1.50609e+09,	0,	0,	2.2466,	125.06,	31290.3,	0,	965,	47,	1,	0,	0.93,	0,	14.64,	5776,	1.00953,	5774.99,	14.6,	nan,	7.90476,	7.90476,	1030.45,	328.95,	349133,	327.8,	0,	
412,	48,	6,	16,	0,	0.481299,	21.9811,	0.481299,	21.9811,	0.000596429,	0,	0.0050932,	0.998109,	0.0129179,	0.999829,	0.000710237,	0.00156103,	0.109541,	45.2292,	17.9697,	2.02584,	29.9949,	2.00284,	0.502342,	11.0954,	0,	0,	0,	666,	0.512772,	16.393,	0.512772,	16.393,	0.000597018,	0.0157052,	1.27958,	0.0156442,	1.27462,	4.09678e-07,	0.430111,	0,	1000,	1.5061e+09,	0,	0,	0.381081,	126.03,	35584.8,	0,	949,	48,	1,	0,	0.49,	0,	14.75,	6486.68,	1.02822,	6485.65,	14.7,	nan,	7.90476,	7.90476,	1030.45,	343.7,	355619,	342.5,	0,	
209,	49,	6,	8,	0,	0.433923,	22.2431,	0.433923,	22.2431,	0.000593019,	0,	0.99559,	0.999889,	0.00119354,	0.210729,	0.000120211,	0.00575952,	0.0522521,	89.8016,	17.9982,	2.00239,	6.32188,	2.00048,	0.508639,	10.5225,	7.25734e-07,	0.00350622,	0.00350622,	666,	0.419108,	20.6518,	0.419108,	20.6518,	0.000593158,	0.0134826,	0.382001,	0.0134303,	0.380519,	1.56573e-07,	0.102823,	0,	1000,	1.5061e+09,	0,	0,	0.0135104,	126.38,	25830.8,	0,	994,	49,	1,	0,	0.99,	0,	14.3,	4816.98,	1.0179,	4815.96,	14.29,	nan,	7.90826,	7.90826,	1030.45,	358,	360436,	356.79,	0,	
153,	50,	6,	6,	0,	0.41745,	27.0069,	0.41745,	27.0069,	0.000624999,	0,	0.721555,	0.998523,	0.967258,	0.000171993,	0.0228851,	0.929037,	0.0115628,	77.47,	17.9764,	3.93452,	0.0051598,	2.09154,	1.89355,	10.1156,	0,	0,	0,	666,	0.399622,	28.4893,	0.399622,	28.4893,	0.000624874,	0.0102319,	0.265794,	0.0101922,	0.264763,	1.11935e-06,	0.119983,	0,	1000,	1.5061e+09,	0,	0,	0.0120411,	124.79,	28603.5,	0,	996,	50,	1,	0,	0.83,	0,	13.56,	5281.06,	1.00965,	5280.05,	13.55,	nan,	7.90826,	7.90826,	1030.45,	371.56,	365717,	370.34,	0,	
223,	51,	6,	8,	0,	0.414797,	43.3463,	0.414797,	43.3463,	0.000625028,	0,	0.863995,	0.40179,	0.10349,	0.995936,	0.913977,	0.966958,	0.00177805,	83.8798,	8.42864,	2.20698,	29.8781,	5.65591,	1.95044,	10.0178,	0,	0,	0,	666,	0.469355,	8.93555,	0.469355,	8.93555,	0.000624929,	0.0231341,	2.49059,	0.0230444,	2.48093,	2.04584e-06,	5.3867,	0,	1000,	1.50611e+09,	0,	0,	1.93169,	129.02,	47954.1,	0,	988,	51,	1,	0,	1,	0,	14.32,	8652.33,	1.01366,	8651.32,	14.3,	nan,	7.90826,	7.90826,	1030.45,	385.88,	374370,	384.64,	0,	
405,	52,	6,	16,	0,	0.441028,	22.6935,	0.441028,	22.6935,	0.000595507,	0,	0.992351,	0.987328,	0.41331,	0.997543,	0.000390829,	0.00269009,	0.0431137,	89.6558,	17.7973,	2.82662,	29.9263,	2.00156,	0.504035,	10.4311,	0,	0,	0,	666,	0.430399,	20.5515,	0.430399,	20.5515,	0.000595371,	0.0105659,	0.250273,	0.0105249,	0.249302,	2.78815e-08,	0.0377058,	0,	1000,	1.5061e+09,	0,	0,	0.000859355,	96.79,	26455.9,	0,	869,	52,	1,	0,	0.91,	0,	8.56,	4943.25,	1.00756,	4942.25,	8.48,	nan,	7.90826,	7.90826,	1030.45,	394.44,	379313,	393.12,	0,	
489,	53,	6,	21,	0,	0.440401,	33.1243,	0.440401,	33.1243,	0.000625001,	0,	0.908169,	0.965931,	0.304779,	0.438985,	0.28876,	0.760446,	0.660741,	85.8676,	17.4549,	2.60956,	13.1696,	3.15504,	1.64067,	16.6074,	0,	0,	0,	666,	0.347536,	35.7141,	0.347536,	35.7141,	0.000624276,	0.00449442,	1.28565,	0.00447698,	1.28066,	3.13015e-06,	1.39168,	0,	1000,	1.50611e+09,	0,	0,	0.0392585,	131.94,	36404.7,	0,	974,	53,	1,	0,	1,	0,	13.94,	6784.85,	1.01413,	6783.84,	13.91,	nan,	7.90826,	7.90826,	1030.45,	408.38,	386098,	407.03,	0,	
201,	54,	6,	7,	0,	0.448211,	21.6352,	0.448211,	21.6352,	0.000558203,	0,	0.98909,	0.612213,	0.000640964,	0.937167,	0.0268324,	0.0528853,	0.000576497,	89.509,	11.7954,	2.00128,	28.115,	2.10733,	0.579328,	10.0058,	0,	0,	0,	666,	0.446306,	20.3035,	0.446306,	20.3035,	0.00055768,	0.0077087,	0.63592,	0.00767879,	0.633452,	3.91604e-06,	0.273082,	0,	1000,	1.5061e+09,	0,	0,	0.0749327,	2691.5,	27329.9,	0,	7,	54,	1,	0,	0.96,	0,	300.87,	5068.72,	1.00759,	5067.71,	6.37,	293.58,	7.90826,	7.90826,	1324.03,	415.67,	391167,	413.4,	0,	
388,	55,	6,	15,	0,	0.439374,	22.8437,	0.439374,	22.8437,	0.000595027,	0,	0.191086,	0.994203,	0.709169,	0.943987,	0.0205761,	0.0032817,	0.00378006,	53.5989,	17.9072,	3.41834,	28.3196,	2.0823,	0.504923,	10.0378,	0,	0,	0,	666,	0.463568,	19.9227,	0.463568,	19.9227,	0.000595028,	0.0186743,	2.23118,	0.0186019,	2.22252,	5.61074e-09,	0.5567,	0,	1000,	1.50611e+09,	0,	0,	0.551925,	132.43,	28795.2,	0,	993,	55,	1,	0,	0.63,	0,	14.54,	5308.23,	1.0075,	5307.23,	14.53,	nan,	7.90826,	7.90826,	1324.03,	430.21,	396475,	427.93,	0,	
359,	56,	6,	14,	0,	0.423044,	44.4235,	0.423044,	44.4235,	0.000517907,	0,	0.995018,	0.329706,	0.666759,	0.306393,	0.17295,	0.0059319,	0.738477,	89.7758,	7.2753,	3.33352,	9.19179,	2.6918,	0.508898,	17.3848,	0,	0,	0,	666,	0.383148,	43.7267,	0.383148,	43.7267,	0.000618792,	0.0147825,	1.28981,	0.0147252,	1.2848,	3.32295e-06,	0.257441,	0,	1000,	1.50611e+09,	0,	0,	0.0332276,	137.02,	50110.7,	0,	983,	56,	1,	0,	0.94,	0,	16.16,	9064.28,	1.00682,	9063.27,	16.15,	nan,	7.90826,	7.90826,	1324.03,	446.37,	405539,	444.08,	0,	
116,	57,	6,	5,	0,	0.406965,	29.6473,	0.406965,	29.6473,	0.000625947,	0,	0.999558,	0.227282,	0.695711,	0.000319094,	0.0528796,	0.030771,	0.000108949,	89.9801,	5.63651,	3.39142,	0.00957282,	2.21152,	0.546157,	10.0011,	4.30651e-06,	0.0273507,	0.0273507,	666,	0.403446,	28.1396,	0.403446,	28.1396,	0.000592,	0.0165814,	1.63859,	0.0165171,	1.63223,	3.30089e-06,	0.169255,	0,	1000,	1.50611e+09,	0,	0,	0.0495339,	101.47,	34714.6,	0,	980,	57,	1,	0,	0.67,	0,	8.88,	6342.13,	1.62362,	6340.5,	8.87,	nan,	7.93561,	7.93561,	1324.03,	455.25,	411881,	452.95,	0,	
404,	58,	6,	16,	0,	0.441443,	22.5938,	0.441443,	22.5938,	0.000597164,	0,	0.999962,	0.584012,	0.00304396,	0.00302041,	0.153109,	0.000662733,	4.1772e-05,	89.9983,	11.3442,	2.00609,	0.0906122,	2.61244,	0.500994,	10.0004,	0,	0,	0,	666,	0.431491,	21.1263,	0.431491,	21.1263,	0.000597106,	0.0153518,	0.843577,	0.0152922,	0.840304,	4.66807e-07,	0.091409,	0,	1000,	1.50611e+09,	0,	0,	0.0311065,	135.53,	31030.5,	0,	958,	58,	1,	0,	0.86,	0,	15.1,	5692.55,	1.00739,	5691.54,	15.05,	nan,	7.93561,	7.93561,	1324.03,	470.35,	417574,	468,	0,	
144,	59,	6,	6,	0,	0.405804,	33.434,	0.405804,	33.434,	0.000515915,	0,	0.998938,	0.57656,	0.813135,	0.000657767,	0.0504853,	0.00574946,	0.346097,	89.9522,	11.225,	3.62627,	0.019733,	2.20194,	0.508624,	13.461,	7.75495e-07,	0.0055329,	0.0055329,	666,	0.404127,	31.6899,	0.404127,	31.6899,	0.000599376,	0.0179397,	1.08783,	0.0178701,	1.08361,	1.87046e-06,	0.0642738,	0,	1000,	1.50611e+09,	0,	0,	0.0149233,	137.55,	38842.3,	0,	992,	59,	1,	0,	0.4,	0,	15.61,	7119.05,	1.00754,	7118.05,	15.6,	nan,	7.94115,	7.94115,	1324.03,	485.96,	424693,	483.6,	0,	
72,	60,	6,	4,	0,	0.478719,	20.7878,	0.478719,	20.7878,	0.000597637,	0,	0.00204168,	0.512289,	0.0531301,	0.996351,	0.00480783,	8.7119e-05,	0.000487344,	45.0919,	10.1966,	2.10626,	29.8905,	2.01923,	0.500131,	10.0049,	0,	0,	0,	666,	0.474846,	22.7535,	0.474846,	22.7535,	0.000598622,	0.0152342,	3.21354,	0.0151751,	3.20107,	2.44369e-07,	0.261265,	0,	1000,	1.50612e+09,	0,	0,	0.369137,	137.08,	31246.5,	0,	962,	60,	1,	0,	0.26,	0,	14.69,	5725.3,	1.0098,	5724.29,	14.66,	nan,	7.94115,	7.94115,	1324.03,	500.65,	430418,	498.26,	0,	
61,	61,	6,	3,	0,	0.445835,	21.1718,	0.445835,	21.1718,	0.000597013,	0,	0.888797,	0.879246,	3.07023e-05,	0.999756,	0.000325941,	0.000847356,	0.000901753,	84.9958,	16.0679,	2.00006,	29.9927,	2.0013,	0.501271,	10.009,	2.99054e-07,	0.00131043,	0.00131043,	666,	0.456445,	20.2454,	0.456445,	20.2454,	0.000596918,	0.00289853,	0.29188,	0.00288729,	0.290748,	1.49994e-07,	0.187153,	0,	1000,	1.50612e+09,	0,	0,	0.0264599,	104.51,	23543.2,	0,	990,	61,	1,	0,	0.92,	0,	9.34,	4372.58,	1.00949,	4371.57,	9.33,	nan,	7.94246,	7.94246,	1324.03,	509.99,	434791,	507.59,	0,	
143,	62,	6,	6,	0,	0.405516,	43.2144,	0.405516,	43.2144,	0.000515414,	0,	0.622692,	0.999389,	0.650588,	0.165799,	0.206385,	0.0002795,	0.927497,	73.0211,	17.9902,	3.30118,	4.97397,	2.82554,	0.500419,	19.275,	1.01655e-07,	0.00111618,	0.00111618,	666,	0.393596,	39.5653,	0.393596,	39.5653,	0.000619503,	0.010749,	1.534,	0.0107073,	1.52805,	1.10748e-06,	0.156082,	0,	1000,	1.50612e+09,	0,	0,	0.0168159,	143.7,	60776.2,	0,	981,	62,	1,	0,	0.83,	0,	16.27,	10963.9,	1.00689,	10962.8,	16.25,	nan,	7.94357,	7.94357,	1324.03,	526.26,	445755,	523.84,	0,	
383,	63,	6,	15,	0,	0.427653,	36.9036,	0.427653,	36.9036,	0.000625,	0,	0.997397,	0.999387,	0.790589,	0.0935548,	0.257659,	0.988203,	0.728132,	89.8829,	17.9902,	3.58118,	2.80665,	3.03064,	1.9823,	17.2813,	0,	0,	0,	666,	0.397313,	37,	0.397313,	37,	0.000625018,	0.0135426,	0.951436,	0.01349,	0.947744,	1.94482e-07,	0.0959755,	0,	1000,	1.50612e+09,	0,	0,	0.0166248,	139.97,	52172.5,	0,	995,	63,	1,	0,	0.74,	0,	15.75,	9446.25,	1.00893,	9445.24,	15.74,	nan,	7.94357,	7.94357,	1324.03,	542.01,	455201,	539.58,	0,	
437,	64,	6,	18,	0,	0.442472,	23.3346,	0.442472,	23.3346,	0.000596628,	0,	0.340803,	0.996729,	2.22181e-05,	0.0115548,	0.2968,	0.00131698,	9.94051e-05,	60.3361,	17.9477,	2.00004,	0.346644,	3.1872,	0.501975,	10.001,	0,	0,	0,	666,	0.423996,	19.1475,	0.423996,	19.1475,	0.000596623,	0.022264,	2.17805,	0.0221776,	2.1696,	1.71514e-08,	0.999805,	0,	1000,	1.50612e+09,	0,	0,	0.959224,	2950.66,	37045,	0,	995,	64,	1,	0,	0.95,	0,	325.21,	6737.03,	1.00718,	6736.03,	7.53,	317.67,	7.94357,	7.94357,	1641.7,	549.55,	461938,	547.11,	0,	
312,	65,	6,	12,	0,	0.41947,	31.3344,	0.41947,	31.3344,	0.00062502,	0,	0.692303,	0.022848,	0.319769,	0.00737844,	0.0731629,	0.759741,	0.043573,	76.1536,	2.36557,	2.63954,	0.221353,	2.29265,	1.63961,	10.4357,	0,	0,	0,	666,	0.381259,	35.8307,	0.381259,	35.8307,	0.000623354,	0.0166639,	2.67031,	0.0165992,	2.65995,	1.08551e-05,	0.463147,	0,	1000,	1.50612e+09,	0,	0,	0.243467,	145.48,	33384.1,	0,	928,	65,	1,	0,	0.9,	0,	15.9,	6169.05,	1.00783,	6168.04,	15.84,	nan,	7.94357,	7.94357,	1641.7,	565.45,	468107,	562.95,	0,	
24,	66,	6,	2,	0,	0.409108,	24.9822,	0.409108,	24.9822,	0.000587191,	0,	0.880093,	0.658694,	0.994565,	0.058346,	0.00144404,	0.0130758,	0.00813713,	84.6042,	12.5391,	3.98913,	1.75038,	2.00578,	0.519614,	10.0814,	1.92074e-06,	0.0116861,	0.0116861,	666,	0.394765,	28.0223,	0.394765,	28.0223,	0.000588445,	0.00816463,	0.927785,	0.00813295,	0.924185,	1.06463e-06,	0.12992,	0,	1000,	1.50613e+09,	0,	0,	0.0179123,	144.77,	33357.1,	0,	985,	66,	1,	0,	0.99,	0,	15.14,	6069,	1.00768,	6067.99,	15.12,	nan,	7.95526,	7.95526,	1641.7,	580.59,	474176,	578.07,	0,	
182,	67,	6,	7,	0,	0.410905,	34.0117,	0.410905,	34.0117,	0.000597441,	0,	0.892868,	0.997566,	0.988269,	0.0500945,	0.000384886,	0.00032566,	0.660414,	85.179,	17.961,	3.97654,	1.50284,	2.00154,	0.500488,	16.6041,	0,	0,	0,	666,	0.393054,	37.0037,	0.393054,	37.0037,	0.000604129,	0.010965,	1.8048,	0.0109224,	1.7978,	3.56078e-06,	0.0759938,	0,	1000,	1.50613e+09,	0,	0,	0.0115271,	112.66,	38271.3,	0,	995,	67,	1,	0,	0.58,	0,	9.89,	7033.46,	1.01959,	7032.44,	9.89,	nan,	7.95526,	7.95526,	1641.7,	590.48,	481209,	587.96,	0,	
15,	68,	6,	1,	0,	0.443757,	21.0363,	0.443757,	21.0363,	0.000590413,	0,	0.992351,	0.9139,	0.0306465,	0.997403,	0.0173974,	0.00900791,	7.12811e-05,	89.6558,	16.6224,	2.06129,	29.9221,	2.06959,	0.513512,	10.0007,	4.65518e-07,	0.00228971,	0.00228971,	666,	0.45252,	20.5709,	0.45252,	20.5709,	0.00059059,	0.000590423,	0.140587,	0.000588132,	0.140041,	4.32207e-07,	0.0672349,	0,	1000,	1.50613e+09,	0,	0,	0.00406384,	148.94,	26442.1,	0,	865,	68,	1,	0,	1,	0,	16.98,	4901.64,	1.00817,	4900.63,	16.86,	nan,	7.95755,	7.95755,	1641.7,	607.46,	486111,	604.82,	0,	
148,	69,	6,	6,	0,	0.50319,	20.5604,	0.50319,	20.5604,	0.000592776,	0,	0.00203903,	0.740714,	0.000341673,	0.983956,	0.177372,	0.0060606,	0.0103503,	45.0918,	13.8514,	2.00068,	29.5187,	2.70949,	0.509091,	10.1035,	9.88132e-06,	0.0557918,	0.0557918,	666,	0.485572,	20.1304,	0.485572,	20.1304,	0.000593801,	0.00533039,	1.39344,	0.0053097,	1.38803,	1.12597e-06,	0.406589,	0,	1000,	1.50613e+09,	0,	0,	0.237026,	138.44,	30647,	0,	987,	69,	1,	0,	0.63,	0,	13.12,	5633.06,	1.0339,	5632.03,	13.11,	nan,	8.01334,	8.01334,	1641.7,	620.58,	491744,	617.93,	0,	
156,	70,	6,	6,	0,	0.42297,	24.7961,	0.42297,	24.7961,	0.000597517,	0,	0.375544,	0.551381,	0.854246,	0.424708,	0.000675528,	0.000233353,	0.000167793,	61.8995,	10.8221,	3.70849,	12.7412,	2.0027,	0.50035,	10.0017,	0,	0,	0,	666,	0.425459,	20.0815,	0.425459,	20.0815,	0.000597407,	0.0181953,	2.05653,	0.0181247,	2.04855,	8.90676e-08,	0.502222,	0,	1000,	1.50613e+09,	0,	0,	0.532363,	149.53,	28881.4,	0,	926,	70,	1,	0,	0.93,	0,	14.46,	5316.75,	1.00706,	5315.74,	14.39,	nan,	8.01334,	8.01334,	1641.7,	635.04,	497061,	632.32,	0,	
43,	71,	6,	3,	0,	0.399373,	28.1248,	0.399373,	28.1248,	0.000625847,	0,	0.999893,	0.434547,	0.99603,	0.0633571,	0.000396703,	0.000156257,	0.000693548,	89.9952,	8.95275,	3.99206,	1.90071,	2.00159,	0.500234,	10.0069,	2.7297e-05,	0.171514,	0.171514,	666,	0.390798,	28.695,	0.390798,	28.695,	0.000599707,	0.0050154,	0.488569,	0.00499594,	0.486673,	8.73615e-07,	0.320975,	0,	1000,	1.50614e+09,	0,	0,	0.0236887,	119.71,	33855.1,	0,	967,	71,	1,	0,	0.98,	0,	11,	6272.25,	1.0075,	6271.24,	10.98,	nan,	8.18485,	8.18485,	1641.7,	646.04,	503333,	643.3,	0,	
249,	72,	6,	9,	0,	0.443235,	21.8936,	0.443235,	21.8936,	0.000594263,	0,	0.474155,	0.547548,	0.0280704,	0.865977,	0.000994999,	0.00422096,	0.00837166,	66.337,	10.7608,	2.05614,	25.9793,	2.00398,	0.506331,	10.0837,	3.52697e-08,	0.000182439,	0.000182439,	666,	0.454869,	16.8216,	0.454869,	16.8216,	0.000594279,	0.0194435,	1.8137,	0.0193681,	1.80666,	7.68599e-08,	0.771131,	0,	1000,	1.50614e+09,	0,	0,	0.441655,	126.13,	27633,	0,	955,	72,	1,	0,	0.84,	0,	10.89,	5161.8,	1.02102,	5160.77,	10.86,	nan,	8.18504,	8.18504,	1641.7,	656.93,	508495,	654.16,	0,	
115,	73,	6,	5,	0,	0.410565,	26.7312,	0.410565,	26.7312,	0.000596638,	0,	0.0431478,	0.596405,	0.996794,	0.000892933,	0.000534205,	0.0013062,	0.0985708,	46.9417,	11.5425,	3.99359,	0.026788,	2.00214,	0.501959,	10.9857,	0,	0,	0,	666,	0.416861,	22.6042,	0.416861,	22.6042,	0.000576361,	0.0243539,	2.3111,	0.0242594,	2.30213,	1.44848e-06,	0.0935487,	0,	1000,	1.50614e+09,	0,	0,	0.0391471,	128.27,	33481.2,	0,	955,	73,	1,	0,	0.59,	0,	11.24,	6195.03,	1.01061,	6194.02,	11.21,	nan,	8.18504,	8.18504,	1641.7,	668.17,	514690,	665.37,	0,	
591,	74,	6,	35,	0,	0.498173,	24.2111,	0.498173,	24.2111,	0.000625985,	0,	0.0220801,	0.373283,	0.0132984,	0.999812,	0.133179,	0.33814,	0.000133472,	45.9936,	7.97252,	2.0266,	29.9944,	2.53272,	1.00721,	10.0013,	0,	0,	0,	666,	0.466113,	18.771,	0.466113,	18.771,	0.000613897,	0.0177251,	1.35311,	0.0176563,	1.34786,	3.48552e-05,	0.992184,	0,	1000,	1.50614e+09,	0,	0,	0.385916,	3740.09,	31458,	0,	982,	74,	1,	0,	0.94,	0,	420.39,	5826.94,	1.00959,	5825.93,	7.12,	413.25,	8.18504,	8.18504,	2054.95,	675.31,	520517,	672.49,	0,	
243,	75,	6,	9,	0,	0.416433,	33.0533,	0.416433,	33.0533,	0.000568273,	0,	0.729037,	0.00812348,	0.977046,	0.000824118,	0.168613,	0.386839,	0.00118983,	77.8066,	2.12998,	3.95409,	0.0247236,	2.67445,	1.08026,	10.0119,	0,	0,	0,	666,	0.397042,	34.98,	0.397042,	34.98,	0.000613943,	0.0154984,	1.19429,	0.0154383,	1.18965,	3.47458e-05,	0.179087,	0,	1000,	1.50614e+09,	0,	0,	0.0508383,	173.74,	39612.7,	0,	981,	75,	1,	0,	0.64,	0,	19.88,	7157.72,	1.01553,	7156.71,	19.86,	nan,	8.18504,	8.18504,	2054.95,	695.19,	527675,	692.35,	0,	
